0|0.496| 1:0.500  2:0.575  3:0.473  4:0.505  5:0.503  6:0.491  7:0.496  8:0.494  9:0.503 10:0.503 11:0.480 12:0.510 13:0.497 14:0.494 15:0.400 16:0.625 17:0.441 
500|0.024| 1:0.500  2:0.017  3:0.016  4:0.027  5:0.022  6:0.022  7:0.019  8:0.025  9:0.020 10:0.019 11:0.027 12:0.019 13:0.032 14:0.017 15:0.025 16:0.062 17:0.000 
1000|0.022| 1:0.500  2:0.025  3:0.024  4:0.028  5:0.017  6:0.018  7:0.019  8:0.022  9:0.014 10:0.017 11:0.022 12:0.015 13:0.031 14:0.020 15:0.017 16:0.000 17:0.000 
1500|0.029| 1:0.500  2:0.017  3:0.033  4:0.034  5:0.027  6:0.028  7:0.023  8:0.029  9:0.018 10:0.023 11:0.023 12:0.025 13:0.026 14:0.017 15:0.008 16:0.000 17:0.000 
2000|0.053| 1:0.500  2:0.025  3:0.058  4:0.072  5:0.050  6:0.049  7:0.048  8:0.047  9:0.045 10:0.039 11:0.046 12:0.041 13:0.056 14:0.037 15:0.033 16:0.062 17:0.000 
2500|0.075| 1:0.500  2:0.075  3:0.082  4:0.095  5:0.071  6:0.079  7:0.070  8:0.071  9:0.065 10:0.065 11:0.081 12:0.063 13:0.080 14:0.083 15:0.050 16:0.000 17:0.059 
3000|0.063| 1:0.500  2:0.042  3:0.070  4:0.068  5:0.061  6:0.050  7:0.070  8:0.061  9:0.054 10:0.050 11:0.065 12:0.046 13:0.075 14:0.051 15:0.167 16:0.062 17:0.059 
3500|0.061| 1:0.500  2:0.025  3:0.068  4:0.075  5:0.063  6:0.057  7:0.056  8:0.056  9:0.055 10:0.048 11:0.058 12:0.041 13:0.055 14:0.046 15:0.142 16:0.062 17:0.059 
4000|0.047| 1:0.500  2:0.042  3:0.048  4:0.056  5:0.045  6:0.048  7:0.040  8:0.046  9:0.041 10:0.039 11:0.049 12:0.031 13:0.060 14:0.051 15:0.042 16:0.000 17:0.000 
4500|0.045| 1:0.500  2:0.033  3:0.042  4:0.053  5:0.045  6:0.043  7:0.042  8:0.040  9:0.037 10:0.039 11:0.047 12:0.031 13:0.055 14:0.037 15:0.033 16:0.062 17:0.000 
5000|0.052| 1:0.500  2:0.025  3:0.037  4:0.071  5:0.050  6:0.044  7:0.053  8:0.053  9:0.043 10:0.035 11:0.057 12:0.033 13:0.048 14:0.037 15:0.033 16:0.000 17:0.029 
5500|0.058| 1:0.500  2:0.033  3:0.062  4:0.057  5:0.060  6:0.053  7:0.049  8:0.058  9:0.052 10:0.057 11:0.061 12:0.041 13:0.064 14:0.034 15:0.058 16:0.062 17:0.000 
6000|0.070| 1:0.500  2:0.058  3:0.071  4:0.075  5:0.069  6:0.065  7:0.079  8:0.072  9:0.060 10:0.052 11:0.065 12:0.067 13:0.080 14:0.066 15:0.075 16:0.062 17:0.029 
6500|0.078| 1:0.500  2:0.025  3:0.079  4:0.097  5:0.078  6:0.074  7:0.071  8:0.079  9:0.075 10:0.058 11:0.071 12:0.047 13:0.055 14:0.063 15:0.050 16:0.062 17:0.000 
7000|0.070| 1:0.500  2:0.050  3:0.077  4:0.070  5:0.067  6:0.063  7:0.072  8:0.068  9:0.067 10:0.059 11:0.062 12:0.057 13:0.059 14:0.074 15:0.042 16:0.125 17:0.000 
7500|0.058| 1:0.500  2:0.033  3:0.065  4:0.066  5:0.064  6:0.054  7:0.056  8:0.057  9:0.051 10:0.046 11:0.052 12:0.043 13:0.053 14:0.106 15:0.050 16:0.062 17:0.029 
8000|0.042| 1:0.500  2:0.025  3:0.042  4:0.054  5:0.038  6:0.039  7:0.038  8:0.043  9:0.031 10:0.039 11:0.037 12:0.039 13:0.042 14:0.029 15:0.042 16:0.125 17:0.029 
8500|0.014| 1:0.500  2:0.017  3:0.012  4:0.019  5:0.011  6:0.011  7:0.009  8:0.012  9:0.009 10:0.013 11:0.014 12:0.009 13:0.026 14:0.006 15:0.000 16:0.000 17:0.000 
9000|0.018| 1:0.500  2:0.017  3:0.015  4:0.021  5:0.017  6:0.015  7:0.015  8:0.018  9:0.015 10:0.014 11:0.018 12:0.013 13:0.028 14:0.023 15:0.017 16:0.000 17:0.000 
9500|0.020| 1:0.500  2:0.017  3:0.016  4:0.029  5:0.019  6:0.016  7:0.015  8:0.020  9:0.013 10:0.018 11:0.020 12:0.017 13:0.031 14:0.026 15:0.025 16:0.000 17:0.000 
10000|0.020| 1:0.500  2:0.017  3:0.015  4:0.028  5:0.017  6:0.018  7:0.014  8:0.017  9:0.016 10:0.020 11:0.016 12:0.015 13:0.033 14:0.020 15:0.008 16:0.000 17:0.000 
