0|0.499| 1:0.750  2:0.506  3:0.551  4:0.481  5:0.499  6:0.498  7:0.496  8:0.493  9:0.503 10:0.481 11:0.497 12:0.474 13:0.518 14:0.503 15:0.417 16:0.531 17:0.471 
500|0.037| 1:0.750  2:0.048  3:0.089  4:0.045  5:0.049  6:0.031  7:0.033  8:0.024  9:0.025 10:0.022 11:0.022 12:0.014 13:0.028 14:0.028 15:0.033 16:0.000 17:0.059 
1000|0.065| 1:0.750  2:0.089  3:0.122  4:0.098  5:0.073  6:0.059  7:0.058  8:0.051  9:0.046 10:0.045 11:0.045 12:0.038 13:0.028 14:0.034 15:0.042 16:0.078 17:0.118 
1500|0.079| 1:0.750  2:0.113  3:0.124  4:0.117  5:0.099  6:0.070  7:0.070  8:0.060  9:0.056 10:0.056 11:0.060 12:0.050 13:0.038 14:0.025 15:0.050 16:0.031 17:0.176 
2000|0.092| 1:0.750  2:0.101  3:0.136  4:0.133  5:0.107  6:0.083  7:0.088  8:0.072  9:0.066 10:0.069 11:0.062 12:0.051 13:0.047 14:0.028 15:0.017 16:0.094 17:0.118 
2500|0.097| 1:0.750  2:0.179  3:0.142  4:0.136  5:0.117  6:0.086  7:0.089  8:0.076  9:0.076 10:0.069 11:0.069 12:0.045 13:0.047 14:0.056 15:0.058 16:0.062 17:0.059 
3000|0.083| 1:0.750  2:0.143  3:0.153  4:0.113  5:0.091  6:0.086  7:0.074  8:0.058  9:0.062 10:0.059 11:0.058 12:0.043 13:0.055 14:0.016 15:0.058 16:0.031 17:0.059 
3500|0.064| 1:0.750  2:0.149  3:0.111  4:0.096  5:0.072  6:0.058  7:0.050  8:0.044  9:0.043 10:0.049 11:0.034 12:0.033 13:0.034 14:0.019 15:0.050 16:0.047 17:0.000 
4000|0.067| 1:0.750  2:0.119  3:0.116  4:0.093  5:0.087  6:0.065  7:0.062  8:0.046  9:0.048 10:0.050 11:0.038 12:0.034 13:0.047 14:0.028 15:0.017 16:0.078 17:0.059 
4500|0.060| 1:0.750  2:0.095  3:0.105  4:0.092  5:0.074  6:0.054  7:0.047  8:0.044  9:0.043 10:0.039 11:0.041 12:0.038 13:0.030 14:0.028 15:0.017 16:0.047 17:0.000 
5000|0.066| 1:0.750  2:0.089  3:0.111  4:0.108  5:0.077  6:0.062  7:0.059  8:0.052  9:0.041 10:0.043 11:0.041 12:0.040 13:0.034 14:0.022 15:0.008 16:0.047 17:0.000 
5500|0.078| 1:0.750  2:0.113  3:0.127  4:0.117  5:0.093  6:0.071  7:0.072  8:0.063  9:0.051 10:0.054 11:0.055 12:0.041 13:0.054 14:0.047 15:0.017 16:0.078 17:0.000 
6000|0.072| 1:0.750  2:0.101  3:0.114  4:0.099  5:0.095  6:0.067  7:0.068  8:0.050  9:0.045 10:0.053 11:0.044 12:0.045 13:0.045 14:0.043 15:0.025 16:0.094 17:0.118 
6500|0.070| 1:0.750  2:0.107  3:0.103  4:0.115  5:0.083  6:0.061  7:0.066  8:0.048  9:0.049 10:0.043 11:0.046 12:0.042 13:0.038 14:0.031 15:0.042 16:0.078 17:0.118 
7000|0.070| 1:0.750  2:0.107  3:0.113  4:0.113  5:0.085  6:0.056  7:0.063  8:0.055  9:0.037 10:0.049 11:0.038 12:0.044 13:0.040 14:0.047 15:0.058 16:0.172 17:0.059 
7500|0.056| 1:0.750  2:0.095  3:0.086  4:0.094  5:0.073  6:0.040  7:0.053  8:0.040  9:0.033 10:0.034 11:0.036 12:0.027 13:0.026 14:0.040 15:0.042 16:0.125 17:0.000 
8000|0.060| 1:0.750  2:0.095  3:0.095  4:0.087  5:0.073  6:0.053  7:0.054  8:0.048  9:0.040 10:0.034 11:0.043 12:0.045 13:0.046 14:0.019 15:0.008 16:0.109 17:0.059 
8500|0.063| 1:0.750  2:0.119  3:0.117  4:0.102  5:0.075  6:0.053  7:0.055  8:0.045  9:0.043 10:0.031 11:0.038 12:0.043 13:0.030 14:0.028 15:0.008 16:0.078 17:0.000 
9000|0.065| 1:0.750  2:0.101  3:0.113  4:0.096  5:0.086  6:0.056  7:0.056  8:0.048  9:0.040 10:0.036 11:0.043 12:0.040 13:0.032 14:0.034 15:0.042 16:0.031 17:0.059 
9500|0.075| 1:0.750  2:0.119  3:0.122  4:0.121  5:0.078  6:0.070  7:0.069  8:0.057  9:0.047 10:0.051 11:0.036 12:0.043 13:0.043 14:0.019 15:0.025 16:0.172 17:0.000 
10000|0.087| 1:0.750  2:0.125  3:0.149  4:0.130  5:0.103  6:0.078  7:0.084  8:0.059  9:0.053 10:0.067 11:0.063 12:0.056 13:0.061 14:0.056 15:0.033 16:0.125 17:0.118 
