0|0.497| 1:0.583  2:0.471  3:0.487  4:0.502  5:0.501  6:0.502  7:0.493  8:0.503  9:0.491 10:0.490 11:0.506 12:0.514 13:0.496 14:0.517 15:0.496 16:0.469 
500|0.927| 1:0.583  2:0.957  3:0.929  4:0.923  5:0.927  6:0.921  7:0.924  8:0.937  9:0.928 10:0.932 11:0.935 12:0.937 13:0.943 14:0.919 15:0.852 16:0.875 
1000|0.919| 1:0.583  2:0.935  3:0.926  4:0.932  5:0.911  6:0.918  7:0.921  8:0.923  9:0.917 10:0.917 11:0.936 12:0.928 13:0.938 14:0.929 15:0.889 16:0.875 
1500|0.933| 1:0.583  2:0.964  3:0.938  4:0.916  5:0.922  6:0.938  7:0.933  8:0.935  9:0.941 10:0.940 11:0.943 12:0.941 13:0.962 14:0.950 15:0.911 16:0.828 
2000|0.935| 1:0.583  2:0.935  3:0.911  4:0.931  5:0.927  6:0.934  7:0.939  8:0.943  9:0.945 10:0.942 11:0.941 12:0.949 13:0.953 14:0.943 15:0.904 16:0.875 
2500|0.932| 1:0.583  2:0.949  3:0.926  4:0.929  5:0.917  6:0.927  7:0.944  8:0.940  9:0.940 10:0.935 11:0.941 12:0.947 13:0.958 14:0.938 15:0.941 16:0.922 
3000|0.939| 1:0.583  2:0.942  3:0.941  4:0.932  5:0.928  6:0.937  7:0.943  8:0.943  9:0.949 10:0.952 11:0.947 12:0.947 13:0.957 14:0.933 15:0.904 16:0.875 
3500|0.941| 1:0.583  2:0.964  3:0.933  4:0.940  5:0.940  6:0.940  7:0.935  8:0.950  9:0.951 10:0.945 11:0.945 12:0.947 13:0.958 14:0.945 15:0.941 16:0.875 
4000|0.960| 1:0.583  2:0.964  3:0.944  4:0.956  5:0.956  6:0.963  7:0.962  8:0.967  9:0.961 10:0.967 11:0.963 12:0.967 13:0.962 14:0.943 15:0.926 16:0.875 
4500|0.947| 1:0.583  2:0.949  3:0.946  4:0.942  5:0.935  6:0.947  7:0.950  8:0.948  9:0.948 10:0.959 11:0.958 12:0.958 13:0.968 14:0.938 15:0.911 16:0.922 
5000|0.951| 1:0.583  2:0.978  3:0.923  4:0.942  5:0.949  6:0.947  7:0.955  8:0.956  9:0.961 10:0.956 11:0.953 12:0.955 13:0.960 14:0.933 15:0.941 16:0.922 
5500|0.983| 1:0.583  2:0.978  3:0.978  4:0.981  5:0.983  6:0.983  7:0.986  8:0.984  9:0.987 10:0.987 11:0.983 12:0.992 13:0.968 14:0.990 15:0.948 16:0.906 
6000|0.979| 1:0.583  2:0.993  3:0.970  4:0.979  5:0.979  6:0.977  7:0.981  8:0.978  9:0.981 10:0.983 11:0.975 12:0.990 13:0.980 14:0.993 15:0.926 16:0.891 
6500|0.973| 1:0.583  2:0.986  3:0.968  4:0.971  5:0.969  6:0.971  7:0.976  8:0.979  9:0.982 10:0.974 11:0.976 12:0.984 13:0.977 14:0.995 15:0.941 16:0.891 
7000|0.971| 1:0.583  2:0.978  3:0.961  4:0.970  5:0.970  6:0.972  7:0.975  8:0.969  9:0.976 10:0.971 11:0.972 12:0.987 13:0.981 14:0.995 15:0.933 16:0.828 
7500|0.993| 1:0.583  2:0.986  3:0.990  4:0.994  5:0.996  6:0.994  7:0.994  8:0.992  9:0.993 10:0.995 11:0.993 12:0.997 13:0.996 14:1.000 15:1.000 16:0.938 
8000|0.990| 1:0.583  2:0.986  3:0.995  4:0.993  5:0.991  6:0.991  7:0.994  8:0.990  9:0.992 10:0.992 11:0.989 12:0.995 13:0.987 14:1.000 15:1.000 16:0.891 
8500|0.992| 1:0.583  2:0.971  3:0.992  4:0.989  5:0.996  6:0.994  7:0.996  8:0.994  9:0.991 10:0.995 11:0.995 12:0.998 13:0.994 14:1.000 15:1.000 16:0.906 
9000|0.990| 1:0.583  2:0.993  3:0.980  4:0.989  5:0.992  6:0.990  7:0.994  8:0.991  9:0.991 10:0.995 11:0.993 12:0.994 13:0.990 14:0.998 15:1.000 16:0.906 
9500|0.988| 1:0.583  2:1.000  3:0.983  4:0.983  5:0.991  6:0.989  7:0.990  8:0.990  9:0.988 10:0.991 11:0.989 12:0.995 13:0.990 14:0.998 15:1.000 16:0.922 
10000|0.986| 1:0.583  2:0.986  3:0.998  4:0.987  5:0.988  6:0.984  7:0.985  8:0.987  9:0.986 10:0.986 11:0.989 12:0.994 13:0.986 14:1.000 15:1.000 16:0.859 
