0|0.502| 1:0.615  2:0.463  3:0.498  4:0.485  5:0.508  6:0.510  7:0.499  8:0.510  9:0.506 10:0.508 11:0.509 12:0.498 13:0.534 14:0.475 15:0.569 16:0.500 
500|0.723| 1:0.615  2:0.701  3:0.665  4:0.687  5:0.710  6:0.735  7:0.721  8:0.724  9:0.745 10:0.755 11:0.768 12:0.779 13:0.781 14:0.872 15:0.944 16:0.863 
1000|0.795| 1:0.615  2:0.821  3:0.765  4:0.781  5:0.781  6:0.793  7:0.797  8:0.785  9:0.815 10:0.821 11:0.843 12:0.867 13:0.861 14:0.906 15:0.949 16:0.988 
1500|0.811| 1:0.615  2:0.761  3:0.818  4:0.785  5:0.804  6:0.801  7:0.814  8:0.802  9:0.829 10:0.841 11:0.844 12:0.846 13:0.866 14:0.882 15:0.964 16:1.000 
2000|0.809| 1:0.615  2:0.858  3:0.816  4:0.794  5:0.788  6:0.796  7:0.817  8:0.802  9:0.826 10:0.831 11:0.855 12:0.855 13:0.900 14:0.924 15:0.923 16:1.000 
2500|0.804| 1:0.615  2:0.799  3:0.800  4:0.794  5:0.784  6:0.803  7:0.801  8:0.809  9:0.818 10:0.833 11:0.836 12:0.862 13:0.866 14:0.904 15:0.964 16:1.000 
3000|0.835| 1:0.615  2:0.761  3:0.822  4:0.814  5:0.831  6:0.830  7:0.836  8:0.831  9:0.848 10:0.869 11:0.875 12:0.901 13:0.876 14:0.943 15:0.964 16:0.975 
3500|0.847| 1:0.615  2:0.821  3:0.831  4:0.833  5:0.847  6:0.840  7:0.850  8:0.849  9:0.855 10:0.870 11:0.887 12:0.899 13:0.911 14:0.936 15:0.959 16:0.975 
4000|0.875| 1:0.615  2:0.821  3:0.872  4:0.852  5:0.881  6:0.872  7:0.873  8:0.873  9:0.896 10:0.906 11:0.904 12:0.912 13:0.913 14:0.938 15:0.969 16:0.975 
4500|0.857| 1:0.615  2:0.836  3:0.855  4:0.826  5:0.851  6:0.857  7:0.863  8:0.842  9:0.873 10:0.889 11:0.885 12:0.904 13:0.910 14:0.931 15:0.964 16:0.975 
5000|0.859| 1:0.615  2:0.858  3:0.849  4:0.848  5:0.856  6:0.858  7:0.855  8:0.871  9:0.876 10:0.877 11:0.895 12:0.908 13:0.923 14:0.929 15:0.944 16:0.975 
5500|0.877| 1:0.615  2:0.903  3:0.880  4:0.851  5:0.870  6:0.868  7:0.879  8:0.882  9:0.893 10:0.895 11:0.910 12:0.914 13:0.917 14:0.948 15:0.985 16:1.000 
6000|0.902| 1:0.615  2:0.910  3:0.875  4:0.875  5:0.905  6:0.905  7:0.906  8:0.897  9:0.910 10:0.921 11:0.930 12:0.938 13:0.934 14:0.953 15:0.990 16:1.000 
6500|0.876| 1:0.615  2:0.873  3:0.849  4:0.869  5:0.870  6:0.876  7:0.867  8:0.883  9:0.886 10:0.900 11:0.914 12:0.909 13:0.922 14:0.933 15:0.990 16:1.000 
7000|0.923| 1:0.615  2:0.940  3:0.935  4:0.919  5:0.928  6:0.914  7:0.919  8:0.922  9:0.936 10:0.945 11:0.948 12:0.961 13:0.949 14:0.970 15:0.995 16:0.988 
7500|0.947| 1:0.615  2:0.925  3:0.957  4:0.935  5:0.943  6:0.947  7:0.949  8:0.945  9:0.956 10:0.957 11:0.967 12:0.972 13:0.962 14:0.983 15:0.995 16:1.000 
8000|0.944| 1:0.615  2:0.955  3:0.931  4:0.927  5:0.945  6:0.950  7:0.941  8:0.945  9:0.949 10:0.965 11:0.963 12:0.972 13:0.953 14:0.983 15:0.985 16:1.000 
8500|0.934| 1:0.615  2:0.903  3:0.935  4:0.927  5:0.936  6:0.932  7:0.932  8:0.933  9:0.941 10:0.955 11:0.949 12:0.971 13:0.956 14:0.978 15:0.979 16:1.000 
9000|0.939| 1:0.615  2:0.933  3:0.943  4:0.927  5:0.944  6:0.936  7:0.932  8:0.945  9:0.949 10:0.952 11:0.958 12:0.969 13:0.959 14:0.983 15:0.990 16:1.000 
9500|0.937| 1:0.615  2:0.940  3:0.921  4:0.928  5:0.930  6:0.938  7:0.935  8:0.941  9:0.949 10:0.961 11:0.956 12:0.961 13:0.956 14:0.980 15:0.995 16:1.000 
10000|0.933| 1:0.615  2:0.925  3:0.930  4:0.927  5:0.926  6:0.939  7:0.923  8:0.932  9:0.944 10:0.945 11:0.957 12:0.962 13:0.962 14:0.961 15:0.990 16:1.000 
