0|0.497| 1:0.375  2:0.507  3:0.487  4:0.496  5:0.482  6:0.493  7:0.495  8:0.507  9:0.512 10:0.493 11:0.502 12:0.511 13:0.459 14:0.530 15:0.444 16:0.469 
500|0.993| 1:0.375  2:1.000  3:0.998  4:0.994  5:0.992  6:0.994  7:0.992  8:0.996  9:0.993 10:0.993 11:0.993 12:0.998 13:0.985 14:1.000 15:1.000 16:1.000 
1000|0.993| 1:0.375  2:1.000  3:0.997  4:0.996  5:0.991  6:0.992  7:0.993  8:0.997  9:0.995 10:0.994 11:0.994 12:0.995 13:0.989 14:1.000 15:1.000 16:1.000 
1500|0.993| 1:0.375  2:1.000  3:1.000  4:0.995  5:0.991  6:0.994  7:0.994  8:0.997  9:0.996 10:0.995 11:0.995 12:0.993 13:0.976 14:1.000 15:1.000 16:1.000 
2000|0.991| 1:0.375  2:0.985  3:0.995  4:0.993  5:0.993  6:0.989  7:0.990  8:0.993  9:0.992 10:0.992 11:0.988 12:0.995 13:0.989 14:0.991 15:1.000 16:1.000 
2500|0.994| 1:0.375  2:1.000  3:0.992  4:0.995  5:0.994  6:0.995  7:0.992  8:0.995  9:0.996 10:0.995 11:0.994 12:0.998 13:0.987 14:0.994 15:1.000 16:1.000 
3000|0.995| 1:0.375  2:1.000  3:0.997  4:0.998  5:0.997  6:0.995  7:0.996  8:0.998  9:0.996 10:0.997 11:0.995 12:0.998 13:0.985 14:1.000 15:0.989 16:1.000 
3500|0.993| 1:0.375  2:0.985  3:0.997  4:0.991  5:0.993  6:0.994  7:0.994  8:0.996  9:0.995 10:0.995 11:0.993 12:0.997 13:0.996 14:0.997 15:1.000 16:1.000 
4000|0.993| 1:0.375  2:0.985  3:0.995  4:0.993  5:0.992  6:0.995  7:0.996  8:0.994  9:0.995 10:0.995 11:0.991 12:0.997 13:0.991 14:0.997 15:0.989 16:1.000 
4500|0.995| 1:0.375  2:1.000  3:1.000  4:0.997  5:0.993  6:0.992  7:0.996  8:0.998  9:0.997 10:0.995 11:0.992 12:0.998 13:0.989 14:1.000 15:1.000 16:1.000 
5000|0.995| 1:0.375  2:1.000  3:0.995  4:0.995  5:0.995  6:0.995  7:0.995  8:0.996  9:0.996 10:0.996 11:0.994 12:0.998 13:0.992 14:0.997 15:1.000 16:1.000 
5500|0.993| 1:0.375  2:1.000  3:0.995  4:0.995  5:0.994  6:0.993  7:0.992  8:0.995  9:0.996 10:0.995 11:0.994 12:0.997 13:0.988 14:0.997 15:1.000 16:1.000 
6000|0.996| 1:0.375  2:1.000  3:0.998  4:0.995  5:0.995  6:0.996  7:0.996  8:0.999  9:0.997 10:0.998 11:0.995 12:0.997 13:0.989 14:0.997 15:0.989 16:1.000 
6500|0.993| 1:0.375  2:1.000  3:0.998  4:0.993  5:0.991  6:0.995  7:0.993  8:0.995  9:0.996 10:0.996 11:0.994 12:0.995 13:0.988 14:0.997 15:1.000 16:1.000 
7000|0.995| 1:0.375  2:1.000  3:0.998  4:0.994  5:0.995  6:0.994  7:0.996  8:0.996  9:0.996 10:0.996 11:0.993 12:0.998 13:0.984 14:0.994 15:1.000 16:1.000 
7500|0.992| 1:0.375  2:1.000  3:0.995  4:0.992  5:0.993  6:0.991  7:0.994  8:0.995  9:0.994 10:0.992 11:0.991 12:0.996 13:0.985 14:0.994 15:1.000 16:1.000 
8000|0.995| 1:0.375  2:1.000  3:0.997  4:0.992  5:0.997  6:0.995  7:0.995  8:0.996  9:0.998 10:0.997 11:0.995 12:0.998 13:0.992 14:0.997 15:1.000 16:1.000 
8500|0.994| 1:0.375  2:0.985  3:0.995  4:0.997  5:0.994  6:0.994  7:0.994  8:0.997  9:0.995 10:0.996 11:0.994 12:0.994 13:0.987 14:1.000 15:1.000 16:1.000 
9000|0.995| 1:0.375  2:1.000  3:0.998  4:0.996  5:0.992  6:0.997  7:0.995  8:0.997  9:0.997 10:0.997 11:0.996 12:0.998 13:0.982 14:1.000 15:1.000 16:1.000 
9500|0.995| 1:0.375  2:1.000  3:0.997  4:0.995  5:0.995  6:0.996  7:0.995  8:0.996  9:0.997 10:0.997 11:0.993 12:0.997 13:0.993 14:1.000 15:1.000 16:1.000 
10000|0.991| 1:0.375  2:1.000  3:0.993  4:0.990  5:0.988  6:0.994  7:0.993  8:0.993  9:0.995 10:0.993 11:0.990 12:0.995 13:0.982 14:0.994 15:1.000 16:1.000 
