0|0.500| 1:0.500  2:0.494  3:0.485  4:0.490  5:0.494  6:0.492  7:0.502  8:0.506  9:0.505 10:0.501 11:0.498 12:0.526 13:0.491 14:0.497 15:0.467 16:0.453 
500|0.922| 1:0.500  2:0.963  3:0.918  4:0.915  5:0.923  6:0.917  7:0.920  8:0.922  9:0.925 10:0.919 11:0.925 12:0.932 13:0.935 14:0.862 15:0.911 16:0.727 
1000|0.922| 1:0.500  2:0.956  3:0.911  4:0.919  5:0.923  6:0.922  7:0.923  8:0.930  9:0.918 10:0.927 11:0.921 12:0.921 13:0.921 14:0.820 15:0.904 16:0.812 
1500|0.925| 1:0.500  2:0.975  3:0.939  4:0.916  5:0.920  6:0.927  7:0.925  8:0.927  9:0.924 10:0.930 11:0.927 12:0.937 13:0.931 14:0.836 15:0.889 16:0.820 
2000|0.930| 1:0.500  2:0.956  3:0.938  4:0.915  5:0.936  6:0.929  7:0.929  8:0.936  9:0.929 10:0.935 11:0.925 12:0.948 13:0.946 14:0.825 15:0.874 16:0.852 
2500|0.942| 1:0.500  2:0.975  3:0.953  4:0.939  5:0.942  6:0.940  7:0.938  8:0.941  9:0.944 10:0.943 11:0.925 12:0.949 13:0.952 14:0.862 15:0.867 16:0.867 
3000|0.944| 1:0.500  2:0.963  3:0.935  4:0.942  5:0.942  6:0.938  7:0.944  8:0.946  9:0.948 10:0.950 11:0.951 12:0.941 13:0.958 14:0.881 15:0.904 16:0.773 
3500|0.937| 1:0.500  2:0.944  3:0.950  4:0.938  5:0.934  6:0.929  7:0.932  8:0.946  9:0.939 10:0.938 11:0.938 12:0.938 13:0.951 14:0.870 15:0.859 16:0.797 
4000|0.934| 1:0.500  2:0.950  3:0.955  4:0.918  5:0.933  6:0.932  7:0.936  8:0.937  9:0.936 10:0.935 11:0.928 12:0.935 13:0.935 14:0.881 15:0.844 16:0.797 
4500|0.938| 1:0.500  2:0.944  3:0.965  4:0.934  5:0.928  6:0.940  7:0.938  8:0.941  9:0.935 10:0.938 11:0.936 12:0.945 13:0.954 14:0.865 15:0.867 16:0.797 
5000|0.943| 1:0.500  2:0.950  3:0.936  4:0.939  5:0.945  6:0.946  7:0.940  8:0.948  9:0.947 10:0.944 11:0.941 12:0.948 13:0.961 14:0.899 15:0.881 16:0.797 
5500|0.946| 1:0.500  2:0.950  3:0.967  4:0.940  5:0.949  6:0.944  7:0.936  8:0.947  9:0.945 10:0.948 11:0.953 12:0.952 13:0.964 14:0.897 15:0.896 16:0.789 
6000|0.950| 1:0.500  2:0.963  3:0.959  4:0.945  5:0.951  6:0.951  7:0.946  8:0.946  9:0.951 10:0.957 11:0.957 12:0.963 13:0.964 14:0.876 15:0.881 16:0.789 
6500|0.956| 1:0.500  2:0.963  3:0.956  4:0.949  5:0.959  6:0.954  7:0.957  8:0.955  9:0.954 10:0.964 11:0.961 12:0.957 13:0.966 14:0.913 15:0.896 16:0.867 
7000|0.951| 1:0.500  2:0.956  3:0.968  4:0.952  5:0.952  6:0.948  7:0.947  8:0.953  9:0.953 10:0.956 11:0.953 12:0.959 13:0.969 14:0.894 15:0.904 16:0.828 
7500|0.951| 1:0.500  2:0.981  3:0.958  4:0.951  5:0.950  6:0.947  7:0.947  8:0.952  9:0.952 10:0.951 11:0.951 12:0.959 13:0.953 14:0.881 15:0.904 16:0.828 
8000|0.953| 1:0.500  2:0.981  3:0.971  4:0.947  5:0.958  6:0.948  7:0.951  8:0.952  9:0.947 10:0.960 11:0.958 12:0.959 13:0.956 14:0.886 15:0.919 16:0.828 
8500|0.957| 1:0.500  2:0.931  3:0.962  4:0.954  5:0.962  6:0.954  7:0.952  8:0.960  9:0.955 10:0.958 11:0.961 12:0.961 13:0.968 14:0.886 15:0.941 16:0.844 
9000|0.949| 1:0.500  2:0.956  3:0.967  4:0.940  5:0.948  6:0.955  7:0.951  8:0.951  9:0.951 10:0.954 11:0.952 12:0.963 13:0.970 14:0.876 15:0.881 16:0.797 
9500|0.946| 1:0.500  2:0.950  3:0.953  4:0.926  5:0.951  6:0.945  7:0.946  8:0.949  9:0.944 10:0.945 11:0.953 12:0.955 13:0.964 14:0.865 15:0.896 16:0.875 
10000|0.955| 1:0.500  2:0.956  3:0.970  4:0.949  5:0.953  6:0.953  7:0.955  8:0.956  9:0.961 10:0.959 11:0.959 12:0.960 13:0.972 14:0.884 15:0.926 16:0.820 
