0|0.505| 1:0.889  2:0.474  3:0.475  4:0.496  5:0.506  6:0.509  7:0.512  8:0.507  9:0.500 10:0.499 11:0.497 12:0.516 13:0.490 14:0.496 15:0.540 16:0.484 17:0.706 
500|0.770| 1:0.889  2:0.763  3:0.712  4:0.748  5:0.759  6:0.768  7:0.771  8:0.779  9:0.781 10:0.783 11:0.824 12:0.846 13:0.890 14:0.915 15:0.968 16:1.000 17:1.000 
1000|0.925| 1:0.889  2:0.962  3:0.915  4:0.911  5:0.922  6:0.918  7:0.926  8:0.925  9:0.933 10:0.939 11:0.950 12:0.950 13:0.982 14:0.974 15:0.984 16:1.000 17:1.000 
1500|0.961| 1:0.889  2:0.962  3:0.954  4:0.957  5:0.953  6:0.960  7:0.959  8:0.964  9:0.969 10:0.972 11:0.966 12:0.985 13:0.989 14:0.992 15:0.994 16:1.000 17:0.941 
2000|0.981| 1:0.889  2:0.981  3:0.979  4:0.975  5:0.980  6:0.982  7:0.980  8:0.980  9:0.987 10:0.983 11:0.986 12:0.989 13:0.996 14:0.998 15:0.994 16:1.000 17:1.000 
2500|0.989| 1:0.889  2:0.994  3:0.988  4:0.986  5:0.989  6:0.988  7:0.987  8:0.988  9:0.992 10:0.991 11:0.995 12:0.993 13:1.000 14:0.998 15:1.000 16:1.000 17:1.000 
3000|0.998| 1:0.889  2:1.000  3:0.998  4:0.999  5:0.997  6:0.998  7:0.997  8:0.999  9:0.999 10:0.999 11:1.000 12:0.998 13:0.998 14:1.000 15:1.000 16:1.000 17:1.000 
3500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
4000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
4500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
5000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
5500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
6000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
6500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
7000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
7500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
8000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
8500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
9000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
9500|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
10000|1.000| 1:0.889  2:1.000  3:1.000  4:1.000  5:1.000  6:1.000  7:1.000  8:1.000  9:1.000 10:1.000 11:1.000 12:1.000 13:1.000 14:1.000 15:1.000 16:1.000 17:1.000 
