0|0.489| 1:0.636  2:0.527  3:0.443  4:0.486  5:0.486  6:0.492  7:0.502  8:0.487  9:0.496 10:0.476 11:0.480 12:0.478 13:0.474 14:0.504 15:0.525 16:0.487 
500|0.017| 1:0.636  2:0.000  3:0.031  4:0.028  5:0.026  6:0.014  7:0.012  8:0.010  9:0.010 10:0.007 11:0.009 12:0.006 13:0.008 14:0.015 15:0.000 16:0.013 
1000|0.027| 1:0.636  2:0.018  3:0.051  4:0.035  5:0.041  6:0.026  7:0.020  8:0.016  9:0.019 10:0.017 11:0.015 12:0.019 13:0.016 14:0.023 15:0.008 16:0.050 
1500|0.019| 1:0.636  2:0.036  3:0.016  4:0.028  5:0.031  6:0.018  7:0.012  8:0.012  9:0.010 10:0.010 11:0.010 12:0.008 13:0.001 14:0.006 15:0.008 16:0.075 
2000|0.013| 1:0.636  2:0.018  3:0.018  4:0.016  5:0.021  6:0.012  7:0.008  8:0.009  9:0.010 10:0.006 11:0.009 12:0.006 13:0.005 14:0.011 15:0.008 16:0.013 
2500|0.025| 1:0.636  2:0.018  3:0.069  4:0.025  5:0.037  6:0.028  7:0.014  8:0.014  9:0.018 10:0.012 11:0.013 12:0.016 13:0.008 14:0.021 15:0.025 16:0.025 
3000|0.037| 1:0.636  2:0.027  3:0.065  4:0.053  5:0.056  6:0.038  7:0.029  8:0.028  9:0.023 10:0.029 11:0.028 12:0.021 13:0.016 14:0.038 15:0.008 16:0.037 
3500|0.026| 1:0.636  2:0.027  3:0.044  4:0.030  5:0.042  6:0.027  7:0.018  8:0.016  9:0.015 10:0.011 11:0.015 12:0.016 13:0.011 14:0.017 15:0.025 16:0.037 
4000|0.019| 1:0.636  2:0.018  3:0.036  4:0.019  5:0.030  6:0.019  7:0.011  8:0.013  9:0.010 10:0.009 11:0.008 12:0.011 13:0.011 14:0.013 15:0.008 16:0.013 
4500|0.016| 1:0.636  2:0.018  3:0.034  4:0.015  5:0.026  6:0.016  7:0.012  8:0.010  9:0.007 10:0.009 11:0.007 12:0.012 13:0.007 14:0.013 15:0.000 16:0.013 
5000|0.022| 1:0.636  2:0.018  3:0.039  4:0.028  5:0.035  6:0.021  7:0.017  8:0.011  9:0.014 10:0.014 11:0.011 12:0.011 13:0.008 14:0.013 15:0.000 16:0.013 
5500|0.021| 1:0.636  2:0.036  3:0.039  4:0.033  5:0.032  6:0.017  7:0.015  8:0.014  9:0.010 10:0.012 11:0.011 12:0.010 13:0.012 14:0.008 15:0.017 16:0.025 
6000|0.020| 1:0.636  2:0.036  3:0.034  4:0.023  5:0.031  6:0.021  7:0.017  8:0.013  9:0.013 10:0.008 11:0.014 12:0.017 13:0.004 14:0.013 15:0.008 16:0.013 
6500|0.017| 1:0.636  2:0.036  3:0.034  4:0.027  5:0.026  6:0.016  7:0.012  8:0.012  9:0.009 10:0.008 11:0.014 12:0.011 13:0.004 14:0.006 15:0.017 16:0.013 
7000|0.023| 1:0.636  2:0.036  3:0.039  4:0.038  5:0.030  6:0.020  7:0.015  8:0.013  9:0.012 10:0.013 11:0.011 12:0.010 13:0.010 14:0.013 15:0.000 16:0.013 
7500|0.016| 1:0.636  2:0.018  3:0.031  4:0.025  5:0.022  6:0.013  7:0.009  8:0.008  9:0.007 10:0.008 11:0.008 12:0.005 13:0.008 14:0.008 15:0.008 16:0.013 
8000|0.020| 1:0.636  2:0.036  3:0.034  4:0.035  5:0.027  6:0.018  7:0.014  8:0.012  9:0.009 10:0.012 11:0.013 12:0.009 13:0.011 14:0.011 15:0.008 16:0.025 
