0|0.483| 1:0.333  2:0.557  3:0.494  4:0.494  5:0.483  6:0.486  7:0.485  8:0.474  9:0.500 10:0.492 11:0.484 12:0.497 13:0.477 14:0.485 15:0.556 
500|0.981| 1:0.333  2:1.000  3:0.979  4:0.980  5:0.982  6:0.982  7:0.986  8:0.984  9:0.977 10:0.979 11:0.983 12:0.988 13:0.980 14:0.931 15:0.889 
1000|0.981| 1:0.333  2:0.993  3:0.981  4:0.977  5:0.980  6:0.982  7:0.984  8:0.987  9:0.979 10:0.980 11:0.986 12:0.990 13:0.990 14:0.946 15:0.889 
1500|0.985| 1:0.333  2:1.000  3:0.983  4:0.985  5:0.985  6:0.984  7:0.985  8:0.987  9:0.985 10:0.987 11:0.987 12:0.991 13:0.987 14:0.959 15:0.911 
2000|0.981| 1:0.333  2:0.979  3:0.984  4:0.984  5:0.978  6:0.982  7:0.986  8:0.982  9:0.986 10:0.983 11:0.985 12:0.990 13:0.981 14:0.936 15:0.933 
2500|0.989| 1:0.333  2:0.993  3:0.987  4:0.990  5:0.990  6:0.990  7:0.991  8:0.989  9:0.991 10:0.991 11:0.991 12:0.993 13:0.996 14:0.974 15:0.889 
3000|0.985| 1:0.333  2:0.986  3:0.986  4:0.987  5:0.985  6:0.985  7:0.989  8:0.987  9:0.985 10:0.988 11:0.989 12:0.993 13:0.990 14:0.954 15:0.933 
3500|0.988| 1:0.333  2:1.000  3:0.991  4:0.989  5:0.988  6:0.990  7:0.989  8:0.989  9:0.984 10:0.988 11:0.992 12:0.991 13:0.990 14:0.962 15:0.889 
4000|0.983| 1:0.333  2:0.986  3:0.987  4:0.986  5:0.983  6:0.979  7:0.986  8:0.984  9:0.978 10:0.989 11:0.988 12:0.991 13:0.983 14:0.957 15:0.956 
4500|0.986| 1:0.333  2:0.986  3:0.995  4:0.989  5:0.986  6:0.984  7:0.989  8:0.987  9:0.982 10:0.986 11:0.991 12:0.990 13:0.986 14:0.967 15:0.956 
5000|0.989| 1:0.333  2:0.993  3:0.992  4:0.991  5:0.985  6:0.989  7:0.994  8:0.992  9:0.991 10:0.988 11:0.989 12:0.994 13:0.991 14:0.964 15:0.933 
5500|0.989| 1:0.333  2:0.993  3:0.987  4:0.989  5:0.989  6:0.989  7:0.990  8:0.991  9:0.986 10:0.991 11:0.992 12:0.994 13:0.991 14:0.977 15:0.889 
6000|0.987| 1:0.333  2:1.000  3:0.986  4:0.985  5:0.990  6:0.984  7:0.990  8:0.989  9:0.982 10:0.988 11:0.991 12:0.990 13:0.983 14:0.952 15:0.956 
6500|0.990| 1:0.333  2:0.986  3:1.000  4:0.994  5:0.989  6:0.990  7:0.992  8:0.992  9:0.990 10:0.990 11:0.992 12:0.995 13:0.989 14:0.969 15:0.911 
7000|0.990| 1:0.333  2:1.000  3:0.992  4:0.991  5:0.986  6:0.991  7:0.994  8:0.992  9:0.991 10:0.990 11:0.994 12:0.994 13:0.996 14:0.977 15:0.889 
7500|0.992| 1:0.333  2:1.000  3:0.998  4:0.992  5:0.993  6:0.993  7:0.994  8:0.993  9:0.991 10:0.993 11:0.995 12:0.998 13:0.990 14:0.982 15:0.889 
8000|0.991| 1:0.333  2:0.986  3:0.989  4:0.991  5:0.989  6:0.988  7:0.995  8:0.992  9:0.991 10:0.993 11:0.993 12:0.996 13:0.990 14:0.980 15:0.911 
8500|0.991| 1:0.333  2:1.000  3:0.997  4:0.994  5:0.990  6:0.992  7:0.992  8:0.992  9:0.991 10:0.992 11:0.997 12:0.997 13:0.991 14:0.980 15:0.911 
9000|0.993| 1:0.333  2:0.986  3:0.994  4:0.993  5:0.992  6:0.993  7:0.995  8:0.994  9:0.994 10:0.994 11:0.996 12:0.998 13:0.993 14:0.977 15:0.956 
9500|0.993| 1:0.333  2:0.986  3:0.994  4:0.995  5:0.992  6:0.995  7:0.995  8:0.996  9:0.993 10:0.992 11:0.994 12:0.997 13:0.991 14:0.985 15:0.911 
10000|0.992| 1:0.333  2:0.986  3:0.997  4:0.995  5:0.990  6:0.995  7:0.995  8:0.994  9:0.992 10:0.994 11:0.995 12:0.994 13:0.991 14:0.985 15:0.911 
