0|0.502| 1:0.333  2:0.486  3:0.475  4:0.493  5:0.511  6:0.502  7:0.509  8:0.518  9:0.510 10:0.519 11:0.503 12:0.490 13:0.520 14:0.498 15:0.508 16:0.562 17:0.441 18:0.667 
500|0.893| 1:0.333  2:0.929  3:0.908  4:0.880  5:0.889  6:0.889  7:0.894  8:0.893  9:0.891 10:0.899 11:0.895 12:0.917 13:0.889 14:0.888 15:0.783 16:0.969 17:0.735 18:0.944 
1000|0.904| 1:0.333  2:0.871  3:0.898  4:0.896  5:0.906  6:0.902  7:0.904  8:0.907  9:0.902 10:0.920 11:0.923 12:0.934 13:0.932 14:0.931 15:0.800 16:0.938 17:0.794 18:0.944 
1500|0.949| 1:0.333  2:0.921  3:0.959  4:0.953  5:0.945  6:0.950  7:0.945  8:0.947  9:0.955 10:0.946 11:0.953 12:0.973 13:0.956 14:0.942 15:0.917 16:1.000 17:0.794 18:1.000 
2000|0.945| 1:0.333  2:0.943  3:0.946  4:0.937  5:0.948  6:0.939  7:0.947  8:0.948  9:0.947 10:0.949 11:0.958 12:0.970 13:0.933 14:0.944 15:0.908 16:1.000 17:0.853 18:1.000 
2500|0.933| 1:0.333  2:0.936  3:0.937  4:0.936  5:0.945  6:0.924  7:0.933  8:0.935  9:0.933 10:0.931 11:0.950 12:0.947 13:0.932 14:0.935 15:0.933 16:0.969 17:0.882 18:1.000 
3000|0.933| 1:0.333  2:0.900  3:0.950  4:0.928  5:0.936  6:0.931  7:0.926  8:0.941  9:0.940 10:0.933 11:0.935 12:0.951 13:0.925 14:0.951 15:0.925 16:1.000 17:0.735 18:1.000 
3500|0.944| 1:0.333  2:0.964  3:0.944  4:0.946  5:0.942  6:0.941  7:0.945  8:0.942  9:0.955 10:0.942 11:0.948 12:0.954 13:0.938 14:0.967 15:0.925 16:1.000 17:0.794 18:0.944 
4000|0.947| 1:0.333  2:0.929  3:0.946  4:0.951  5:0.945  6:0.941  7:0.951  8:0.948  9:0.956 10:0.948 11:0.961 12:0.966 13:0.945 14:0.962 15:0.933 16:0.938 17:0.882 18:0.889 
4500|0.945| 1:0.333  2:0.943  3:0.937  4:0.943  5:0.941  6:0.945  7:0.947  8:0.950  9:0.949 10:0.953 11:0.957 12:0.960 13:0.937 14:0.960 15:0.908 16:0.969 17:0.794 18:0.889 
5000|0.946| 1:0.333  2:0.964  3:0.948  4:0.946  5:0.943  6:0.952  7:0.947  8:0.949  9:0.946 10:0.956 11:0.955 12:0.956 13:0.950 14:0.924 15:0.925 16:1.000 17:0.765 18:0.944 
5500|0.945| 1:0.333  2:0.921  3:0.933  4:0.936  5:0.950  6:0.945  7:0.950  8:0.946  9:0.952 10:0.952 11:0.948 12:0.952 13:0.947 14:0.962 15:0.900 16:1.000 17:0.824 18:1.000 
6000|0.956| 1:0.333  2:0.979  3:0.963  4:0.949  5:0.953  6:0.951  7:0.958  8:0.958  9:0.958 10:0.960 11:0.960 12:0.963 13:0.954 14:0.958 15:0.942 16:0.969 17:0.882 18:1.000 
6500|0.949| 1:0.333  2:0.943  3:0.948  4:0.950  5:0.945  6:0.947  7:0.953  8:0.954  9:0.951 10:0.952 11:0.965 12:0.966 13:0.954 14:0.980 15:0.933 16:0.938 17:0.735 18:1.000 
7000|0.951| 1:0.333  2:0.900  3:0.940  4:0.961  5:0.946  6:0.954  7:0.956  8:0.950  9:0.956 10:0.957 11:0.957 12:0.963 13:0.944 14:0.967 15:0.917 16:1.000 17:0.824 18:1.000 
7500|0.954| 1:0.333  2:0.943  3:0.956  4:0.947  5:0.951  6:0.953  7:0.959  8:0.953  9:0.962 10:0.960 11:0.961 12:0.965 13:0.932 14:0.964 15:0.925 16:0.969 17:0.765 18:0.944 
8000|0.944| 1:0.333  2:0.914  3:0.960  4:0.948  5:0.940  6:0.944  7:0.941  8:0.948  9:0.945 10:0.952 11:0.946 12:0.964 13:0.942 14:0.949 15:0.908 16:0.938 17:0.824 18:1.000 
8500|0.970| 1:0.333  2:0.971  3:0.974  4:0.961  5:0.975  6:0.963  7:0.971  8:0.975  9:0.976 10:0.974 11:0.978 12:0.980 13:0.961 14:0.978 15:0.950 16:0.938 17:0.824 18:1.000 
9000|0.942| 1:0.333  2:0.943  3:0.936  4:0.952  5:0.940  6:0.942  7:0.940  8:0.946  9:0.943 10:0.953 11:0.962 12:0.953 13:0.956 14:0.975 15:0.942 16:1.000 17:0.765 18:0.944 
9500|0.930| 1:0.333  2:0.921  3:0.950  4:0.920  5:0.926  6:0.924  7:0.938  8:0.929  9:0.938 10:0.938 11:0.940 12:0.952 13:0.942 14:0.942 15:0.892 16:1.000 17:0.735 18:0.944 
10000|0.937| 1:0.333  2:0.936  3:0.948  4:0.932  5:0.929  6:0.936  7:0.938  8:0.939  9:0.948 10:0.943 11:0.949 12:0.957 13:0.962 14:0.942 15:0.917 16:0.969 17:0.824 18:1.000 
