0|0.504| 1:0.400  2:0.508  3:0.522  4:0.510  5:0.513  6:0.496  7:0.495  8:0.509  9:0.505 10:0.508 11:0.518 12:0.482 13:0.519 14:0.462 15:0.436 16:0.438 17:0.559 18:0.667 
500|0.288| 1:0.400  2:0.524  3:0.350  4:0.327  5:0.281  6:0.299  7:0.278  8:0.280  9:0.281 10:0.276 11:0.236 12:0.233 13:0.235 14:0.164 15:0.255 16:0.375 17:0.235 18:0.167 
1000|0.325| 1:0.400  2:0.435  3:0.398  4:0.357  5:0.350  6:0.325  7:0.316  8:0.314  9:0.303 10:0.271 11:0.298 12:0.297 13:0.276 14:0.303 15:0.273 16:0.312 17:0.529 18:0.278 
1500|0.395| 1:0.400  2:0.556  3:0.474  4:0.424  5:0.419  6:0.401  7:0.373  8:0.372  9:0.367 10:0.380 11:0.347 12:0.354 13:0.355 14:0.345 15:0.400 16:0.125 17:0.265 18:0.444 
2000|0.292| 1:0.400  2:0.484  3:0.378  4:0.321  5:0.304  6:0.278  7:0.280  8:0.290  9:0.283 10:0.258 11:0.274 12:0.262 13:0.235 14:0.256 15:0.291 16:0.188 17:0.412 18:0.111 
2500|0.323| 1:0.400  2:0.589  3:0.418  4:0.351  5:0.339  6:0.340  7:0.310  8:0.296  9:0.293 10:0.299 11:0.286 12:0.286 13:0.248 14:0.244 15:0.188 16:0.438 17:0.265 18:0.167 
3000|0.361| 1:0.400  2:0.492  3:0.451  4:0.418  5:0.375  6:0.371  7:0.339  8:0.338  9:0.344 10:0.350 11:0.311 12:0.337 13:0.338 14:0.328 15:0.309 16:0.500 17:0.353 18:0.222 
3500|0.365| 1:0.400  2:0.532  3:0.415  4:0.394  5:0.369  6:0.390  7:0.357  8:0.339  9:0.337 10:0.353 11:0.319 12:0.338 13:0.315 14:0.324 15:0.297 16:0.250 17:0.412 18:0.222 
4000|0.309| 1:0.400  2:0.532  3:0.403  4:0.350  5:0.307  6:0.328  7:0.297  8:0.285  9:0.289 10:0.280 11:0.270 12:0.271 13:0.249 14:0.294 15:0.364 16:0.062 17:0.206 18:0.056 
4500|0.364| 1:0.400  2:0.524  3:0.476  4:0.384  5:0.362  6:0.368  7:0.358  8:0.342  9:0.337 10:0.350 11:0.332 12:0.349 13:0.376 14:0.273 15:0.382 16:0.375 17:0.382 18:0.556 
5000|0.361| 1:0.400  2:0.597  3:0.413  4:0.372  5:0.380  6:0.372  7:0.336  8:0.356  9:0.360 10:0.355 11:0.300 12:0.337 13:0.293 14:0.235 15:0.297 16:0.062 17:0.265 18:0.167 
5500|0.338| 1:0.400  2:0.484  3:0.398  4:0.369  5:0.348  6:0.338  7:0.335  8:0.326  9:0.312 10:0.322 11:0.317 12:0.323 13:0.311 14:0.294 15:0.424 16:0.062 17:0.235 18:0.111 
6000|0.313| 1:0.400  2:0.556  3:0.416  4:0.344  5:0.322  6:0.316  7:0.306  8:0.280  9:0.296 10:0.276 11:0.280 12:0.263 13:0.272 14:0.319 15:0.255 16:0.562 17:0.294 18:0.111 
6500|0.318| 1:0.400  2:0.492  3:0.421  4:0.357  5:0.319  6:0.308  7:0.318  8:0.311  9:0.300 10:0.284 11:0.274 12:0.313 13:0.251 14:0.273 15:0.194 16:0.500 17:0.147 18:0.167 
7000|0.367| 1:0.400  2:0.516  3:0.434  4:0.403  5:0.366  6:0.367  7:0.345  8:0.353  9:0.377 10:0.327 11:0.363 12:0.334 13:0.278 14:0.349 15:0.297 16:0.188 17:0.235 18:0.167 
7500|0.318| 1:0.400  2:0.435  3:0.408  4:0.353  5:0.329  6:0.330  7:0.311  8:0.301  9:0.303 10:0.283 11:0.274 12:0.250 13:0.311 14:0.223 15:0.267 16:0.188 17:0.206 18:0.111 
8000|0.318| 1:0.400  2:0.516  3:0.388  4:0.349  5:0.322  6:0.303  7:0.303  8:0.323  9:0.312 10:0.300 11:0.280 12:0.286 13:0.283 14:0.349 15:0.315 16:0.438 17:0.206 18:0.167 
8500|0.334| 1:0.400  2:0.524  3:0.421  4:0.373  5:0.355  6:0.327  7:0.322  8:0.313  9:0.315 10:0.293 11:0.294 12:0.294 13:0.319 14:0.265 15:0.248 16:0.312 17:0.294 18:0.278 
9000|0.321| 1:0.400  2:0.500  3:0.396  4:0.363  5:0.349  6:0.319  7:0.303  8:0.303  9:0.300 10:0.298 11:0.280 12:0.298 13:0.271 14:0.239 15:0.248 16:0.188 17:0.176 18:0.111 
9500|0.308| 1:0.400  2:0.548  3:0.367  4:0.348  5:0.313  6:0.314  7:0.283  8:0.289  9:0.298 10:0.282 11:0.259 12:0.264 13:0.244 14:0.231 15:0.224 16:0.000 17:0.324 18:0.056 
10000|0.331| 1:0.400  2:0.589  3:0.401  4:0.362  5:0.334  6:0.347  7:0.323  8:0.326  9:0.308 10:0.295 11:0.304 12:0.298 13:0.306 14:0.286 15:0.285 16:0.125 17:0.353 18:0.167 
