0|0.499| 1:0.364  2:0.483  3:0.512  4:0.513  5:0.497  6:0.506  7:0.501  8:0.484  9:0.494 10:0.482 11:0.495 12:0.477 13:0.494 14:0.526 15:0.478 16:0.500 
500|0.971| 1:0.364  2:0.983  3:0.969  4:0.978  5:0.969  6:0.970  7:0.968  8:0.972  9:0.976 10:0.972 11:0.971 12:0.976 13:0.945 14:0.980 15:0.972 16:1.000 
1000|0.985| 1:0.364  2:0.983  3:0.982  4:0.988  5:0.990  6:0.983  7:0.983  8:0.985  9:0.987 10:0.990 11:0.984 12:0.985 13:0.971 14:0.990 15:0.961 16:1.000 
1500|0.981| 1:0.364  2:0.991  3:0.985  4:0.984  5:0.979  6:0.980  7:0.984  8:0.982  9:0.984 10:0.988 11:0.980 12:0.983 13:0.971 14:0.997 15:0.961 16:1.000 
2000|0.975| 1:0.364  2:0.966  3:0.967  4:0.980  5:0.979  6:0.970  7:0.977  8:0.979  9:0.974 10:0.985 11:0.977 12:0.977 13:0.971 14:0.992 15:0.944 16:1.000 
2500|0.982| 1:0.364  2:1.000  3:0.976  4:0.990  5:0.984  6:0.979  7:0.984  8:0.984  9:0.982 10:0.986 11:0.978 12:0.986 13:0.977 14:0.997 15:0.961 16:0.938 
3000|0.978| 1:0.364  2:0.966  3:0.976  4:0.982  5:0.979  6:0.978  7:0.982  8:0.978  9:0.982 10:0.984 11:0.981 12:0.983 13:0.972 14:0.997 15:0.972 16:0.938 
3500|0.985| 1:0.364  2:0.983  3:0.986  4:0.986  5:0.985  6:0.986  7:0.986  8:0.987  9:0.989 10:0.989 11:0.988 12:0.985 13:0.983 14:0.990 15:0.972 16:1.000 
4000|0.984| 1:0.364  2:1.000  3:0.986  4:0.990  5:0.982  6:0.984  7:0.986  8:0.985  9:0.984 10:0.987 11:0.984 12:0.991 13:0.977 14:0.992 15:0.950 16:1.000 
4500|0.986| 1:0.364  2:0.966  3:0.985  4:0.990  5:0.990  6:0.986  7:0.985  8:0.987  9:0.989 10:0.989 11:0.989 12:0.988 13:0.988 14:0.992 15:0.967 16:0.938 
5000|0.984| 1:0.364  2:1.000  3:0.985  4:0.988  5:0.986  6:0.982  7:0.984  8:0.986  9:0.988 10:0.987 11:0.989 12:0.986 13:0.985 14:0.992 15:0.961 16:0.938 
5500|0.989| 1:0.364  2:0.974  3:0.982  4:0.994  5:0.991  6:0.991  7:0.992  8:0.989  9:0.993 10:0.992 11:0.992 12:0.978 13:0.990 14:0.997 15:0.956 16:0.938 
6000|0.987| 1:0.364  2:0.974  3:0.986  4:0.988  5:0.991  6:0.987  7:0.987  8:0.989  9:0.990 10:0.991 11:0.990 12:0.979 13:0.987 14:1.000 15:0.978 16:0.938 
6500|0.987| 1:0.364  2:0.983  3:0.988  4:0.993  5:0.987  6:0.986  7:0.989  8:0.988  9:0.988 10:0.991 11:0.991 12:0.987 13:0.985 14:0.997 15:0.961 16:1.000 
7000|0.983| 1:0.364  2:0.991  3:0.976  4:0.984  5:0.986  6:0.983  7:0.986  8:0.986  9:0.985 10:0.987 11:0.987 12:0.983 13:0.990 14:1.000 15:0.956 16:0.938 
7500|0.984| 1:0.364  2:0.991  3:0.989  4:0.990  5:0.984  6:0.987  7:0.986  8:0.983  9:0.983 10:0.989 11:0.984 12:0.989 13:0.987 14:0.997 15:0.972 16:1.000 
8000|0.989| 1:0.364  2:1.000  3:0.988  4:0.992  5:0.991  6:0.986  7:0.987  8:0.990  9:0.992 10:0.991 11:0.993 12:0.991 13:0.990 14:0.995 15:0.967 16:1.000 
8500|0.985| 1:0.364  2:1.000  3:0.985  4:0.988  5:0.985  6:0.985  7:0.985  8:0.986  9:0.986 10:0.989 11:0.988 12:0.991 13:0.987 14:0.995 15:0.944 16:0.938 
9000|0.984| 1:0.364  2:0.974  3:0.978  4:0.990  5:0.986  6:0.982  7:0.989  8:0.988  9:0.981 10:0.989 11:0.989 12:0.984 13:0.990 14:0.995 15:0.961 16:1.000 
9500|0.990| 1:0.364  2:1.000  3:0.990  4:0.996  5:0.993  6:0.989  7:0.993  8:0.989  9:0.993 10:0.990 11:0.990 12:0.990 13:0.994 14:1.000 15:0.967 16:1.000 
10000|0.982| 1:0.364  2:0.991  3:0.983  4:0.987  5:0.980  6:0.987  7:0.983  8:0.984  9:0.984 10:0.986 11:0.987 12:0.981 13:0.990 14:0.995 15:0.972 16:0.938 
