0|0.514| 1:0.650  2:0.630  3:0.508  4:0.495  5:0.524  6:0.502  7:0.518  8:0.515  9:0.518 10:0.514 11:0.516 12:0.515 13:0.520 14:0.533 15:0.503 16:0.491 17:0.647 
500|0.943| 1:0.650  2:0.920  3:0.952  4:0.926  5:0.933  6:0.945  7:0.946  8:0.958  9:0.941 10:0.952 11:0.965 12:0.956 13:0.946 14:0.925 15:0.944 16:0.848 17:1.000 
1000|0.935| 1:0.650  2:0.949  3:0.950  4:0.916  5:0.932  6:0.936  7:0.936  8:0.936  9:0.940 10:0.946 11:0.942 12:0.935 13:0.929 14:0.902 15:0.908 16:0.866 17:1.000 
1500|0.945| 1:0.650  2:0.935  3:0.959  4:0.925  5:0.944  6:0.946  7:0.947  8:0.948  9:0.945 10:0.960 11:0.964 12:0.964 13:0.946 14:0.915 15:0.933 16:0.929 17:1.000 
2000|0.940| 1:0.650  2:0.920  3:0.946  4:0.940  5:0.942  6:0.945  7:0.933  8:0.943  9:0.939 10:0.944 11:0.953 12:0.953 13:0.931 14:0.907 15:0.954 16:0.830 17:1.000 
2500|0.944| 1:0.650  2:0.942  3:0.961  4:0.924  5:0.947  6:0.949  7:0.945  8:0.948  9:0.935 10:0.946 11:0.955 12:0.964 13:0.949 14:0.909 15:0.938 16:0.920 17:1.000 
3000|0.944| 1:0.650  2:0.978  3:0.950  4:0.933  5:0.942  6:0.943  7:0.945  8:0.945  9:0.951 10:0.950 11:0.968 12:0.944 13:0.951 14:0.919 15:0.938 16:0.955 17:1.000 
3500|0.943| 1:0.650  2:0.942  3:0.937  4:0.936  5:0.946  6:0.947  7:0.945  8:0.937  9:0.944 10:0.938 11:0.955 12:0.950 13:0.935 14:0.905 15:0.954 16:0.911 17:1.000 
4000|0.953| 1:0.650  2:0.978  3:0.947  4:0.946  5:0.948  6:0.955  7:0.951  8:0.955  9:0.950 10:0.967 11:0.976 12:0.958 13:0.955 14:0.940 15:0.944 16:0.893 17:1.000 
4500|0.948| 1:0.650  2:0.964  3:0.955  4:0.936  5:0.952  6:0.945  7:0.948  8:0.954  9:0.946 10:0.957 11:0.963 12:0.956 13:0.943 14:0.931 15:0.949 16:0.920 17:1.000 
5000|0.961| 1:0.650  2:0.964  3:0.968  4:0.963  5:0.960  6:0.959  7:0.962  8:0.963  9:0.958 10:0.961 11:0.971 12:0.970 13:0.969 14:0.944 15:0.964 16:0.929 17:1.000 
5500|0.964| 1:0.650  2:0.935  3:0.958  4:0.957  5:0.968  6:0.970  7:0.964  8:0.963  9:0.965 10:0.967 11:0.974 12:0.973 13:0.972 14:0.946 15:0.938 16:0.929 17:1.000 
6000|0.995| 1:0.650  2:0.986  3:0.995  4:0.996  5:0.998  6:0.997  7:0.997  8:0.997  9:0.995 10:0.997 11:0.999 12:0.997 13:0.988 14:1.000 15:1.000 16:1.000 17:1.000 
6500|0.995| 1:0.650  2:0.986  3:0.994  4:0.995  5:0.998  6:0.996  7:0.995  8:0.996  9:0.996 10:0.998 11:0.998 12:0.997 13:0.985 14:1.000 15:0.995 16:1.000 17:1.000 
7000|0.996| 1:0.650  2:0.993  3:0.998  4:0.997  5:0.996  6:0.997  7:0.997  8:0.997  9:0.996 10:0.997 11:0.998 12:0.999 13:0.989 14:1.000 15:1.000 16:1.000 17:1.000 
7500|0.994| 1:0.650  2:0.971  3:1.000  4:0.995  5:0.995  6:0.995  7:0.997  8:0.997  9:0.995 10:0.998 11:0.996 12:1.000 13:0.995 14:1.000 15:1.000 16:1.000 17:1.000 
8000|0.996| 1:0.650  2:1.000  3:0.992  4:0.997  5:0.998  6:0.998  7:0.999  8:0.998  9:0.997 10:0.997 11:0.999 12:0.998 13:0.992 14:1.000 15:1.000 16:1.000 17:1.000 
8500|0.996| 1:0.650  2:1.000  3:0.997  4:0.996  5:0.998  6:0.998  7:0.998  8:0.998  9:0.997 10:0.997 11:0.998 12:0.999 13:0.986 14:0.998 15:1.000 16:1.000 17:1.000 
9000|0.995| 1:0.650  2:1.000  3:0.995  4:0.996  5:0.998  6:0.996  7:0.997  8:0.999  9:0.997 10:0.996 11:0.998 12:0.999 13:0.988 14:1.000 15:0.995 16:1.000 17:1.000 
9500|0.994| 1:0.650  2:0.986  3:0.995  4:0.994  5:0.995  6:0.995  7:0.996  8:0.996  9:0.994 10:0.996 11:0.995 12:0.996 13:0.989 14:1.000 15:0.995 16:1.000 17:1.000 
10000|0.993| 1:0.650  2:1.000  3:0.989  4:0.996  5:0.997  6:0.995  7:0.995  8:0.994  9:0.995 10:0.995 11:0.994 12:0.995 13:0.992 14:0.996 15:1.000 16:1.000 17:1.000 
