00000 0.495
00500 0.005
01000 0.005
01500 0.004
02000 0.004
02500 0.004
03000 0.003
03500 0.004
04000 0.003
04500 0.003
05000 0.004
05500 0.003
06000 0.004
06500 0.004
07000 0.004
07500 0.003
08000 0.004
08500 0.004
09000 0.003
09500 0.004
10000 0.003
00000 0.500
00500 0.010
01000 0.009
01500 0.009
02000 0.008
02500 0.006
03000 0.006
03500 0.006
04000 0.006
04500 0.007
05000 0.005
05500 0.006
06000 0.005
06500 0.005
07000 0.006
07500 0.006
08000 0.006
08500 0.006
09000 0.007
09500 0.007
10000 0.007
00000 0.498
00500 0.005
01000 0.004
01500 0.003
02000 0.002
02500 0.003
03000 0.002
03500 0.003
04000 0.002
04500 0.003
05000 0.003
05500 0.003
06000 0.003
06500 0.003
07000 0.003
07500 0.002
08000 0.002
08500 0.002
09000 0.003
09500 0.003
10000 0.002
