00000 0.507
00500 0.071
01000 0.075
01500 0.087
02000 0.083
02500 0.092
03000 0.091
03500 0.087
04000 0.093
04500 0.091
05000 0.090
05500 0.088
06000 0.092
06500 0.096
07000 0.096
07500 0.092
08000 0.095
08500 0.096
09000 0.090
09500 0.101
10000 0.100
00000 0.501
00500 0.098
01000 0.096
01500 0.112
02000 0.107
02500 0.113
03000 0.115
03500 0.115
04000 0.107
04500 0.108
05000 0.113
05500 0.110
06000 0.116
06500 0.111
07000 0.117
07500 0.117
08000 0.111
08500 0.112
09000 0.118
09500 0.107
10000 0.115
