00000 0.495
00500 0.019
01000 0.015
01500 0.012
02000 0.010
02500 0.010
03000 0.010
03500 0.009
04000 0.006
04500 0.006
05000 0.007
05500 0.010
06000 0.010
06500 0.010
07000 0.011
07500 0.008
08000 0.007
08500 0.008
09000 0.007
09500 0.007
10000 0.006
00000 0.511
00500 0.013
01000 0.014
01500 0.014
02000 0.012
02500 0.011
03000 0.009
03500 0.011
04000 0.008
04500 0.007
05000 0.010
05500 0.009
06000 0.010
06500 0.009
07000 0.009
07500 0.008
08000 0.008
08500 0.010
09000 0.009
09500 0.010
10000 0.010
