10000 0.265
10000 0.133
10000 1.000
10000 1.000
10000 1.000
10000 0.215
10000 1.000
10000 1.000
10000 0.291
10000 0.214
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.282
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.292
10000 1.000
10000 1.000
10000 0.270
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.176
10000 1.000
10000 0.730
10000 0.244
10000 0.216
10000 1.000
10000 0.281
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.645
10000 1.000
10000 0.236
10000 0.238
10000 0.365
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.290
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.502
10000 1.000
10000 1.000
10000 1.000
10000 0.251
10000 0.531
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.247
10000 1.000
10000 0.191
10000 1.000
10000 0.318
10000 1.000
10000 1.000
10000 1.000
10000 0.429
10000 1.000
10000 0.188
10000 1.000
10000 0.248
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.249
10000 1.000
10000 1.000
10000 0.239
10000 0.330
10000 0.223
10000 0.987
10000 0.642
10000 1.000
10000 0.184
10000 1.000
10000 0.224
10000 0.192
10000 1.000
10000 1.000
10000 0.138
10000 1.000
10000 1.000
10000 0.283
10000 1.000
10000 0.312
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.268
10000 1.000
10000 1.000
10000 1.000
10000 0.278
10000 1.000
10000 0.296
10000 1.000
10000 1.000
10000 0.240
10000 1.000
10000 0.367
10000 0.304
10000 0.215
10000 1.000
10000 1.000
10000 1.000
10000 0.257
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.287
10000 1.000
10000 1.000
10000 0.273
10000 0.185
10000 1.000
10000 1.000
10000 0.218
10000 1.000
10000 1.000
10000 1.000
10000 0.330
10000 1.000
10000 0.246
10000 1.000
10000 1.000
10000 0.265
10000 0.223
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.256
10000 0.199
10000 0.248
10000 0.181
10000 1.000
10000 1.000
10000 0.228
10000 0.220
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.213
10000 0.177
10000 1.000
10000 1.000
10000 1.000
10000 0.470
10000 0.194
10000 0.226
10000 0.187
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.236
10000 0.271
10000 1.000
10000 1.000
10000 0.171
10000 1.000
10000 0.336
10000 1.000
10000 0.252
10000 1.000
10000 0.236
10000 0.197
10000 1.000
10000 1.000
10000 1.000
10000 0.195
10000 0.218
10000 0.173
10000 1.000
10000 0.222
10000 0.381
10000 1.000
10000 0.253
10000 0.240
10000 0.196
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.256
10000 1.000
10000 1.000
10000 1.000
10000 0.320
10000 1.000
10000 1.000
10000 1.000
10000 0.232
10000 1.000
10000 1.000
10000 0.271
10000 1.000
10000 1.000
10000 1.000
10000 0.301
10000 0.269
10000 1.000
10000 1.000
10000 0.179
10000 0.433
10000 1.000
10000 1.000
10000 0.265
10000 0.322
10000 0.167
10000 1.000
10000 1.000
10000 0.216
10000 0.449
10000 0.209
10000 1.000
10000 0.194
10000 1.000
10000 0.217
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 1.000
10000 0.714
10000 0.223
10000 0.217
10000 1.000
10000 1.000
10000 0.202
10000 1.000
10000 0.239
10000 1.000
10000 1.000
10000 0.380
10000 0.362
10000 1.000
10000 0.218
10000 1.000
10000 1.000
10000 0.215
10000 0.160
10000 0.198
10000 1.000
10000 0.234
10000 0.242
10000 1.000
10000 0.212
10000 1.000
10000 1.000
10000 1.000
10000 0.227
10000 1.000
10000 0.263
10000 1.000
