0|1:0.49104494382022457 2:0.4887078651685393 3:0.5026404494382025 4:0.5000449438202248 5:0.5003932584269662 6:0.500831460674157 7:0.499876404494382 8:0.5003483146067415 9:0.498629213483146 10:0.49995505617977515 11:0.4997415730337078 12:0.5005393258426964 13:0.5006966292134832 14:0.5008539325842695 15:0.4999662921348311 16:0.4667640449438202 17:0.23056179775280894 18:0.04306741573033708 19:0.014191011235955056 
100|1:0.49104494382022457 2:0.05098876404494379 3:0.06649438202247186 4:0.07129213483146066 5:0.07353932584269658 6:0.07378651685393257 7:0.07534831460674153 8:0.07743820224719102 9:0.07846067415730337 10:0.08102247191011237 11:0.0853483146067416 12:0.09505617977528091 13:0.10780898876404493 14:0.1386741573033708 15:0.16314606741573034 16:0.17024719101123598 17:0.10085393258426963 18:0.015921348314606742 19:0.003550561797752809 
200|1:0.49104494382022457 2:0.06949438202247188 3:0.09080898876404495 4:0.09541573033707867 5:0.09892134831460672 6:0.10149438202247192 7:0.10252808988764045 8:0.106 9:0.10801123595505617 10:0.11092134831460672 11:0.11712359550561799 12:0.12551685393258427 13:0.14467415730337077 14:0.18395505617977523 15:0.19815730337078655 16:0.2152471910112359 17:0.14091011235955053 18:0.025910112359550562 19:0.011820224719101125 
300|1:0.49104494382022457 2:0.09932584269662924 3:0.11796629213483142 4:0.12443820224719092 5:0.1262471910112359 6:0.13042696629213485 7:0.13238202247191014 8:0.1354606741573033 9:0.1409887640449438 10:0.14458426966292134 11:0.1529775280898876 12:0.16037078651685396 13:0.18356179775280904 14:0.21853932584269667 15:0.2421573033707865 16:0.26004494382022464 17:0.17391011235955053 18:0.033404494382022476 19:0.011235955056179775 
400|1:0.49104494382022457 2:0.1281460674157304 3:0.14904494382022473 4:0.14913483146067416 5:0.15480898876404497 6:0.15824719101123602 7:0.16030337078651685 8:0.16619101123595498 9:0.17070786516853934 10:0.17442696629213483 11:0.18670786516853932 12:0.19821348314606735 13:0.22332584269662922 14:0.2497977528089888 15:0.28407865168539326 16:0.30011235955056176 17:0.17557303370786512 18:0.03496629213483146 19:0.009460674157303372 
500|1:0.49104494382022457 2:0.16310112359550563 3:0.1731573033707865 4:0.18198876404494382 5:0.18591011235955052 6:0.18897752808988766 7:0.19291011235955058 8:0.1994943820224719 9:0.20304494382022473 10:0.21039325842696635 11:0.22440449438202253 12:0.2375280898876405 13:0.26206741573033704 14:0.29374157303370796 15:0.31626966292134845 16:0.3367752808988765 17:0.20198876404494373 18:0.034011235955056174 19:0.011831460674157303 
600|1:0.49104494382022457 2:0.18892134831460677 3:0.20262921348314597 4:0.2093258426966293 5:0.21264044943820226 6:0.21567415730337083 7:0.22048314606741573 8:0.22804494382022472 9:0.23467415730337077 10:0.24092134831460663 11:0.25661797752808985 12:0.2697078651685393 13:0.302876404494382 14:0.32476404494382016 15:0.356314606741573 16:0.37266292134831464 17:0.21383146067415734 18:0.027157303370786513 19:0.009460674157303372 
700|1:0.49104494382022457 2:0.21891011235955057 3:0.23271910112359567 4:0.2390000000000001 5:0.24188764044943814 6:0.24565168539325835 7:0.2509550561797752 8:0.25783146067415735 9:0.2666404494382024 10:0.27620224719101116 11:0.2888988764044943 12:0.3067640449438202 13:0.3359662921348315 14:0.3576629213483146 15:0.40874157303370784 16:0.4004382022471908 17:0.23966292134831454 18:0.033393258426966284 19:0.005921348314606742 
800|1:0.49104494382022457 2:0.24067415730337088 3:0.2577191011235956 4:0.2606404494382022 5:0.2635168539325843 6:0.2693595505617977 7:0.2757415730337078 8:0.2801797752808988 9:0.2897640449438202 10:0.30137078651685384 11:0.3165842696629214 12:0.33443820224719095 13:0.3616741573033707 14:0.3907303370786517 15:0.4394606741573032 16:0.4289662921348317 17:0.2530112359550562 18:0.03371910112359551 19:0.003550561797752809 
900|1:0.49104494382022457 2:0.27844943820224727 3:0.28408988764044957 4:0.28721348314606737 5:0.29014606741573035 6:0.2974943820224719 7:0.30334831460674144 8:0.31165168539325855 9:0.31949438202247205 10:0.3302808988764045 11:0.3479325842696631 12:0.36493258426966285 13:0.392438202247191 14:0.42633707865168535 15:0.46338202247191 16:0.4625505617977529 17:0.2609662921348314 18:0.037449438202247186 19:0.005910112359550562 
1000|1:0.49104494382022457 2:0.2979550561797752 3:0.3153595505617978 4:0.3145842696629214 5:0.31765168539325844 6:0.3225955056179775 7:0.3290112359550561 8:0.3359662921348315 9:0.34440449438202253 10:0.3594269662921348 11:0.3769101123595507 12:0.39698876404494365 13:0.4198426966292135 14:0.4533033707865168 15:0.4916067415730338 16:0.5005056179775281 17:0.2633483146067415 18:0.03559550561797753 19:0.011235955056179775 
1100|1:0.49104494382022457 2:0.3198651685393257 3:0.32628089887640455 4:0.3307752808988763 5:0.33257303370786523 6:0.33849438202247195 7:0.34447191011235956 8:0.35122471910112363 9:0.36131460674157334 10:0.3766292134831462 11:0.3932471910112361 12:0.41561797752808993 13:0.43917977528089885 14:0.4718426966292136 15:0.5051797752808986 16:0.5280786516853933 17:0.2722584269662921 18:0.03244943820224719 19:0.013000000000000001 
1200|1:0.49104494382022457 2:0.3521910112359549 3:0.35521348314606743 4:0.35994382022471905 5:0.363438202247191 6:0.3692584269662922 7:0.3736179775280899 8:0.3808651685393259 9:0.39328089887640444 10:0.4092471910112359 11:0.4237303370786517 12:0.44466292134831426 13:0.4739438202247189 14:0.5029101123595504 15:0.5313595505617978 16:0.542 17:0.2892247191011235 18:0.033404494382022476 19:0.011235955056179775 
1300|1:0.49104494382022457 2:0.366 3:0.36846067415730344 4:0.37405617977528094 5:0.37847191011235937 6:0.384123595505618 7:0.3894943820224719 8:0.3969550561797753 9:0.4116404494382022 10:0.4251910112359551 11:0.44088764044943807 12:0.4634719101123595 13:0.4931685393258426 14:0.5189101123595505 15:0.5458539325842697 16:0.5582022471910113 17:0.2873707865168539 18:0.04682022471910112 19:0.013595505617977528 
