0|1:0.49805999999999995 2:0.5036999999999998 3:0.49915000000000004 4:0.4988600000000002 5:0.5002800000000002 6:0.5002399999999999 7:0.4998499999999999 8:0.4991200000000001 9:0.5004699999999999 10:0.5013700000000001 11:0.49977 12:0.5013300000000003 13:0.4964200000000002 14:0.5010899999999998 15:0.4980199999999997 16:0.46406 17:0.23097 18:0.0575 
100|1:0.49805999999999995 2:0.6968399999999998 3:0.7014899999999998 4:0.7025199999999997 5:0.70736 6:0.7139000000000002 7:0.7191200000000002 8:0.7244100000000003 9:0.7353999999999998 10:0.74787 11:0.7576400000000004 12:0.7733899999999998 13:0.78669 14:0.8034699999999997 15:0.8185300000000001 16:0.7575799999999999 17:0.38008999999999993 18:0.09998999999999998 
200|1:0.49805999999999995 2:0.8398800000000003 3:0.8392399999999998 4:0.8436000000000001 5:0.84414 6:0.8464800000000002 7:0.8496699999999997 8:0.8539600000000002 9:0.8607199999999997 10:0.8678200000000001 11:0.8739399999999995 12:0.8793299999999998 13:0.88854 14:0.8943400000000001 15:0.89679 16:0.8153900000000001 17:0.40368000000000004 18:0.10723 
300|1:0.49805999999999995 2:0.8685600000000001 3:0.87154 4:0.8719600000000001 5:0.8721800000000001 6:0.8755499999999998 7:0.8770300000000002 8:0.8812799999999998 9:0.8863999999999996 10:0.8924300000000006 11:0.8967800000000006 12:0.9018499999999997 13:0.90794 14:0.9128199999999999 15:0.9123100000000001 16:0.8296199999999998 17:0.41309999999999997 18:0.10414999999999999 
400|1:0.49805999999999995 2:0.8851300000000002 3:0.8873700000000002 4:0.88375 5:0.8864499999999994 6:0.8870500000000001 7:0.89121 8:0.8936500000000004 9:0.8987900000000001 10:0.9036500000000001 11:0.9085900000000006 12:0.9130299999999998 13:0.91724 14:0.9226399999999998 15:0.9194100000000002 16:0.83855 17:0.41107999999999995 18:0.10638 
500|1:0.49805999999999995 2:0.89558 3:0.8948800000000005 4:0.8943700000000002 5:0.89652 6:0.89806 7:0.90094 8:0.9034500000000001 9:0.9082300000000002 10:0.9134699999999998 11:0.9161600000000004 12:0.9205900000000002 13:0.92379 14:0.9316199999999997 15:0.9303199999999999 16:0.8389199999999998 17:0.4134399999999999 18:0.10861000000000001 
600|1:0.49805999999999995 2:0.8987200000000002 3:0.9010600000000001 4:0.9011499999999998 5:0.9014099999999999 6:0.9027799999999998 7:0.9049300000000001 8:0.9077099999999999 9:0.9125200000000001 10:0.91719 11:0.92001 12:0.9265799999999998 13:0.9288499999999997 14:0.9324499999999998 15:0.9285400000000001 16:0.8445200000000002 17:0.41567 18:0.10610000000000003 
700|1:0.49805999999999995 2:0.9014199999999998 3:0.90715 4:0.9067799999999998 5:0.9073899999999999 6:0.9083199999999999 7:0.9107800000000005 8:0.91341 9:0.9176499999999999 10:0.9221099999999997 11:0.9236999999999996 12:0.9291500000000004 13:0.9327400000000001 14:0.9375899999999998 15:0.9324900000000007 16:0.8509899999999998 17:0.4215 18:0.10804 
800|1:0.49805999999999995 2:0.9064499999999994 3:0.9101999999999998 4:0.9101 5:0.91105 6:0.9123699999999996 7:0.9148199999999992 8:0.9167600000000001 9:0.9212900000000002 10:0.92513 11:0.9279100000000001 12:0.9323999999999997 13:0.9342099999999999 14:0.9383499999999998 15:0.93647 16:0.8484200000000002 17:0.41883000000000004 18:0.10722 
900|1:0.49805999999999995 2:0.9163199999999999 3:0.9131899999999997 4:0.9112900000000002 5:0.9122699999999999 6:0.9149299999999997 7:0.9172699999999996 8:0.9193099999999998 9:0.9229599999999993 10:0.9273199999999997 11:0.9297799999999999 12:0.93491 13:0.9364100000000003 14:0.9403900000000003 15:0.9371300000000001 16:0.85507 17:0.41902 18:0.10777 
1000|1:0.49805999999999995 2:0.9146000000000001 3:0.9136099999999999 4:0.9133800000000001 5:0.9137099999999997 6:0.91569 7:0.9181000000000001 8:0.9204300000000001 9:0.9239100000000002 10:0.9285099999999998 11:0.9317699999999997 12:0.9357 13:0.9369399999999999 14:0.9399399999999996 15:0.9440899999999999 16:0.85441 17:0.41994 18:0.10888 
1100|1:0.49805999999999995 2:0.91018 3:0.9152700000000006 4:0.9167499999999997 5:0.9174299999999999 6:0.9190199999999998 7:0.9209100000000003 8:0.9222100000000001 9:0.9273299999999997 10:0.9319799999999998 11:0.9342300000000001 12:0.9382499999999999 13:0.93979 14:0.94321 15:0.94196 16:0.8511 17:0.4244499999999999 18:0.11083 
