0|1:0.49267799999999984 2:0.498686 3:0.49916400000000005 4:0.4998640000000001 5:0.499866 6:0.49967000000000084 7:0.4996860000000001 8:0.5001139999999997 9:0.4996800000000004 10:0.49948600000000026 11:0.5002139999999999 12:0.4990380000000001 13:0.5000180000000002 14:0.49837799999999965 15:0.50196 16:0.4607359999999999 17:0.22054600000000005 18:0.04911600000000001 19:0.008787999999999999 20:0.0006 
1|1:0.49267799999999984 2:0.45714799999999933 3:0.4478099999999999 4:0.4389980000000002 5:0.4322439999999998 6:0.42758400000000013 7:0.42532200000000003 8:0.4251180000000003 9:0.4266859999999997 10:0.4289039999999996 11:0.43283200000000016 12:0.43440200000000007 13:0.4386540000000002 14:0.4400660000000001 15:0.4451480000000004 16:0.4096859999999999 17:0.19711799999999993 18:0.044816 19:0.007999999999999998 20:0.0007 
2|1:0.49267799999999984 2:0.4164220000000001 3:0.4010040000000001 4:0.38657399999999986 5:0.3762720000000003 6:0.36880399999999997 7:0.3651560000000005 8:0.3649400000000002 9:0.366606 10:0.3700900000000002 11:0.37536 12:0.37950800000000046 13:0.38545800000000024 14:0.389124 15:0.3952940000000005 16:0.3648299999999998 17:0.1770959999999999 18:0.03890999999999999 19:0.007103999999999999 20:0.0005 
3|1:0.49267799999999984 2:0.3818099999999995 3:0.3596220000000002 4:0.34046400000000016 5:0.32880399999999943 6:0.32074799999999987 7:0.3164620000000001 8:0.3158299999999998 9:0.317694 10:0.3213279999999997 11:0.32718199999999964 12:0.33296800000000015 13:0.34044599999999997 14:0.3449039999999995 15:0.3537199999999999 16:0.3263459999999999 17:0.16254199999999996 18:0.034942 19:0.006366 20:0.0004 
4|1:0.49267799999999984 2:0.34848200000000007 3:0.321518 4:0.3009319999999999 5:0.28922000000000014 6:0.2811360000000006 7:0.2771980000000002 8:0.27592200000000056 9:0.2781159999999999 10:0.28191000000000044 11:0.28749800000000025 12:0.2940440000000001 13:0.30269799999999975 14:0.30875400000000003 15:0.3172920000000003 16:0.2905319999999998 17:0.1454259999999999 18:0.03081 19:0.0060539999999999995 20:0.0003 
5|1:0.49267799999999984 2:0.31901600000000035 3:0.2876900000000003 4:0.2674780000000006 5:0.2562540000000001 6:0.24850600000000003 7:0.24469799999999992 8:0.24394999999999986 9:0.24558799999999992 10:0.24889399999999995 11:0.2549060000000002 12:0.2612080000000002 13:0.27023800000000014 14:0.27668999999999994 15:0.28579399999999977 16:0.26605599999999996 17:0.13336999999999996 18:0.026294 19:0.0050479999999999995 20:0.0002 
6|1:0.49267799999999984 2:0.29192399999999996 3:0.2578400000000002 4:0.2392179999999999 5:0.22854399999999955 6:0.22198399999999982 7:0.21826999999999994 8:0.21764399999999956 9:0.21979799999999974 10:0.22230399999999964 11:0.22826999999999972 12:0.23431400000000005 13:0.24313 14:0.2503720000000001 15:0.25860799999999967 16:0.2419500000000001 17:0.12383599999999993 18:0.024581999999999996 19:0.005053999999999999 20:0.0004 
7|1:0.49267799999999984 2:0.2680079999999997 3:0.23271999999999982 4:0.21553599999999973 5:0.2061379999999999 6:0.20044199999999976 7:0.19721199999999997 8:0.19657599999999997 9:0.1985600000000001 10:0.20121799999999998 11:0.20718599999999993 12:0.2128459999999997 13:0.2208239999999999 14:0.22875999999999988 15:0.23704400000000017 16:0.22027999999999992 17:0.11519199999999997 18:0.023284 19:0.0041080000000000005 20:0.0005 
8|1:0.49267799999999984 2:0.24586000000000002 3:0.21206199999999997 4:0.1965179999999998 5:0.18768200000000035 6:0.18321399999999996 7:0.18026599999999984 8:0.18009999999999993 9:0.18142200000000006 10:0.18424199999999996 11:0.18919799999999987 12:0.1955700000000001 13:0.203122 14:0.21063400000000004 15:0.21966200000000005 16:0.20218400000000009 17:0.106768 18:0.022562000000000002 19:0.003788 20:0.0004 
9|1:0.49267799999999984 2:0.22379 3:0.19488800000000006 4:0.18073800000000004 5:0.17345799999999986 6:0.16926600000000014 7:0.16694200000000012 8:0.16700600000000004 9:0.16817600000000013 10:0.17077600000000012 11:0.1748399999999999 12:0.1810820000000001 13:0.1878339999999997 14:0.19502600000000003 15:0.20663400000000018 16:0.18665600000000016 17:0.099484 18:0.021594000000000012 19:0.0036839999999999998 20:0.0003 
10|1:0.49267799999999984 2:0.2076920000000001 3:0.18035000000000015 4:0.16780400000000012 5:0.16167799999999985 6:0.15791000000000008 7:0.15600999999999998 8:0.15611800000000015 9:0.156842 10:0.1594820000000002 11:0.1634500000000001 12:0.1692480000000001 13:0.1759659999999999 14:0.18291000000000004 15:0.19476400000000008 16:0.17656 17:0.0939239999999999 18:0.020026 19:0.002844 20:0.0003 
11|1:0.49267799999999984 2:0.19086000000000009 3:0.1690980000000001 4:0.15763999999999997 5:0.15220200000000006 6:0.14901399999999998 7:0.14742399999999994 8:0.14758800000000005 9:0.148182 10:0.15063399999999985 11:0.15387799999999996 12:0.15954200000000002 13:0.16615599999999983 14:0.17390399999999998 15:0.18447600000000017 16:0.1680500000000001 17:0.08630199999999999 18:0.019877999999999996 19:0.002844 20:0.0003 
12|1:0.49267799999999984 2:0.17739400000000002 3:0.1589920000000002 4:0.1495640000000001 5:0.14476000000000008 6:0.14211800000000005 7:0.1404140000000001 8:0.14075000000000007 9:0.14141199999999984 10:0.14363799999999993 11:0.14664399999999989 12:0.15172800000000006 13:0.15806399999999995 14:0.1654040000000002 15:0.1742779999999999 16:0.15759800000000007 17:0.08273599999999995 18:0.018151999999999998 19:0.0025800000000000003 20:0.0 
13|1:0.49267799999999984 2:0.16619600000000007 3:0.1503699999999999 4:0.14263999999999996 5:0.13873600000000008 6:0.13611999999999994 7:0.13483000000000006 8:0.13505999999999999 9:0.13554200000000008 10:0.13763000000000003 11:0.1406180000000001 12:0.1453280000000001 13:0.152048 14:0.15769999999999995 15:0.164822 16:0.15335800000000005 17:0.080108 18:0.016438 19:0.0025780000000000004 20:0.0 
14|1:0.49267799999999984 2:0.15566999999999998 3:0.1429579999999999 4:0.13717200000000002 5:0.13355799999999995 6:0.1313739999999999 7:0.1302599999999999 8:0.13032400000000013 9:0.13081600000000004 10:0.13297 11:0.13567799999999997 12:0.14081999999999997 13:0.1463399999999998 14:0.1516999999999998 15:0.1589859999999999 16:0.1493919999999999 17:0.07581599999999998 18:0.016300000000000002 19:0.00237 20:0.0 
15|1:0.49267799999999984 2:0.14735800000000007 3:0.13695599999999997 4:0.1324959999999999 5:0.12893999999999997 6:0.12732199999999994 7:0.12600399999999992 8:0.12647199999999997 9:0.12676400000000007 10:0.12882599999999994 11:0.13103000000000004 12:0.13633199999999987 13:0.14127999999999993 14:0.1461540000000001 15:0.15557999999999994 16:0.14466000000000007 17:0.07025199999999995 18:0.014953999999999999 19:0.003 20:0.0 
