0|1:0.499884 2:0.5008680000000001 3:0.4995459999999999 4:0.49939800000000023 5:0.49942000000000036 6:0.5002560000000001 7:0.5000499999999998 8:0.4996940000000006 9:0.4995280000000001 10:0.5001059999999999 11:0.49932400000000016 12:0.5006200000000003 13:0.4985380000000001 14:0.5021020000000002 15:0.5026279999999997 16:0.4622779999999998 17:0.25656 18:0.065792 19:0.012997999999999997 20:0.0021000000000000003 
1|1:0.499884 2:0.4526820000000002 3:0.43320000000000003 4:0.42257200000000017 5:0.4151800000000003 6:0.41197399999999945 7:0.410912 8:0.41139600000000015 9:0.4134780000000001 10:0.41818399999999983 11:0.42151599999999984 12:0.4263900000000003 13:0.4289119999999998 14:0.4373440000000003 15:0.44090200000000074 16:0.4100279999999993 17:0.22956199999999996 18:0.06065399999999999 19:0.010945999999999997 20:0.0023 
2|1:0.499884 2:0.4085959999999996 3:0.37154600000000026 4:0.35515199999999986 5:0.344336 6:0.3395639999999997 7:0.337428 8:0.3383579999999995 9:0.3414 10:0.3475759999999998 11:0.35380199999999973 12:0.36071399999999954 13:0.36783999999999994 14:0.3775720000000001 15:0.3839280000000001 16:0.36210400000000004 17:0.20183599999999996 18:0.05315600000000001 19:0.010209999999999999 20:0.0023 
3|1:0.499884 2:0.3648799999999997 3:0.316656 4:0.29519200000000045 5:0.28345600000000026 6:0.27861200000000047 7:0.27621000000000073 8:0.2772660000000003 9:0.2807780000000006 10:0.28715400000000035 11:0.2954220000000002 12:0.30342600000000025 13:0.31187200000000004 14:0.32625000000000004 15:0.3340819999999998 16:0.31909199999999993 17:0.17640399999999987 18:0.048682000000000024 19:0.010317999999999999 20:0.0019 
4|1:0.499884 2:0.32317399999999996 3:0.267254 4:0.24480000000000007 5:0.23291599999999957 6:0.22852799999999981 7:0.22613799999999948 8:0.22773599999999963 9:0.23098199999999974 10:0.23773399999999997 11:0.24660200000000013 12:0.25478000000000006 13:0.2650160000000003 14:0.2810799999999998 15:0.2913579999999998 16:0.280146 17:0.15644399999999983 18:0.04370800000000001 19:0.00974 20:0.0019 
5|1:0.499884 2:0.2870900000000003 3:0.2250779999999997 4:0.20283799999999982 5:0.19130800000000006 6:0.18757199999999968 7:0.1862920000000001 8:0.18773999999999985 9:0.19129000000000004 10:0.19821199999999986 11:0.20675999999999967 12:0.21547799999999992 13:0.22535999999999978 14:0.24098999999999993 15:0.2546219999999999 16:0.24630399999999986 17:0.1460339999999999 18:0.038804000000000026 19:0.008211999999999999 20:0.0021000000000000003 
6|1:0.499884 2:0.2530039999999998 3:0.18883600000000011 4:0.167368 5:0.15737800000000018 6:0.15452200000000005 7:0.15385800000000002 8:0.155528 9:0.1589240000000001 10:0.1656160000000001 11:0.17369000000000015 12:0.18281399999999998 13:0.19286599999999993 14:0.20830199999999996 15:0.22194999999999998 16:0.21775199999999995 17:0.13400599999999993 18:0.036482000000000014 19:0.0072619999999999985 20:0.0023 
7|1:0.499884 2:0.22454600000000005 3:0.15853600000000007 4:0.13959000000000002 5:0.131158 6:0.12917199999999995 7:0.12931800000000016 8:0.13099200000000008 9:0.134456 10:0.1402580000000001 11:0.148452 12:0.1566179999999998 13:0.1672379999999999 14:0.18348800000000007 15:0.1963940000000002 16:0.1939100000000001 17:0.12314999999999998 18:0.03326799999999999 19:0.006528 20:0.0023 
8|1:0.499884 2:0.199258 3:0.13399600000000012 4:0.11782800000000006 5:0.11074199999999987 6:0.11000199999999999 7:0.11005999999999994 8:0.111606 9:0.11514399999999982 10:0.120738 11:0.1281599999999999 12:0.136154 13:0.145688 14:0.1623040000000001 15:0.17479399999999998 16:0.17637999999999981 17:0.11355799999999996 18:0.030253999999999993 19:0.0057919999999999985 20:0.0022 
9|1:0.499884 2:0.17777400000000018 3:0.11526999999999997 4:0.10008600000000005 5:0.09504 6:0.09461400000000003 7:0.09530200000000001 8:0.09680600000000007 9:0.10013600000000013 10:0.105038 11:0.11192400000000001 12:0.11968000000000001 13:0.128764 14:0.14547000000000002 15:0.15856600000000004 16:0.16112399999999996 17:0.10745599999999995 18:0.02865999999999999 19:0.005423999999999999 20:0.0024000000000000002 
