0|1:0.781 2:0.4935 3:0.502 4:0.5165 5:0.4925 6:0.49 7:0.496 8:0.496 9:0.503 10:0.502 11:0.51 12:0.4975 13:0.4815 14:0.4725 15:0.5145 16:0.46749999999999997 17:0.412 19:0.184 
2|1:0.781 2:0.3875 3:0.353 4:0.363 5:0.3305 6:0.3275 7:0.3195 8:0.315 9:0.323 10:0.328 11:0.33299999999999996 12:0.33599999999999997 13:0.3265 14:0.3175 15:0.3985 16:0.405 17:0.3235 19:0.079 
4|1:0.781 2:0.2815 3:0.22699999999999998 4:0.22449999999999998 5:0.191 6:0.19 7:0.1835 8:0.179 9:0.1825 10:0.191 11:0.197 12:0.185 13:0.184 14:0.2105 15:0.22949999999999998 16:0.3075 17:0.147 19:0.0265 
6|1:0.781 2:0.20600000000000002 3:0.14550000000000002 4:0.11399999999999999 5:0.0975 6:0.0965 7:0.0905 8:0.092 9:0.0895 10:0.0875 11:0.10300000000000001 12:0.0945 13:0.08349999999999999 14:0.10300000000000001 15:0.08349999999999999 16:0.1375 17:0.059 19:0.0265 
8|1:0.781 2:0.1255 3:0.093 4:0.0695 5:0.0555 6:0.052500000000000005 7:0.0505 8:0.0545 9:0.0485 10:0.0505 11:0.0545 12:0.053 13:0.051000000000000004 14:0.0455 15:0.0445 16:0.0745 17:0.059 19:0.0265 
10|1:0.781 2:0.1105 3:0.05399999999999999 4:0.0445 5:0.0285 6:0.028999999999999998 7:0.0265 8:0.0295 9:0.025500000000000002 10:0.025500000000000002 11:0.027999999999999997 12:0.0275 13:0.026000000000000002 14:0.0185 15:0.022 16:0.0235 17:0.0295 19:0.0 
12|1:0.781 2:0.0985 3:0.026 4:0.026500000000000003 5:0.0145 6:0.016 7:0.013999999999999999 8:0.015 9:0.013 10:0.012 11:0.0155 12:0.012 13:0.010499999999999999 14:0.010499999999999999 15:0.0105 16:0.0065 17:0.0 19:0.0 
14|1:0.781 2:0.08399999999999999 3:0.013499999999999998 4:0.0155 5:0.008 6:0.0085 7:0.006500000000000001 8:0.008 9:0.007 10:0.007 11:0.009000000000000001 12:0.008 13:0.0055 14:0.0055 15:0.002 16:0.0 17:0.0 19:0.0 
16|1:0.781 2:0.0605 3:0.0115 4:0.009 5:0.0055 6:0.0045000000000000005 7:0.0035 8:0.0055 9:0.0045000000000000005 10:0.0025 11:0.0055 12:0.005 13:0.003 14:0.0025 15:0.007 16:0.0 17:0.0 19:0.0 
18|1:0.781 2:0.057 3:0.006500000000000001 4:0.0075 5:0.0045000000000000005 6:0.0025 7:0.0025 8:0.0045000000000000005 9:0.0035 10:0.003 11:0.005 12:0.004 13:0.0075 14:0.0025 15:0.0035 16:0.005 17:0.0 19:0.0 
