0|1:0.47798214285714297 2:0.49908928571428596 3:0.5011428571428572 4:0.5007321428571428 5:0.49919642857142865 6:0.4985892857142855 7:0.49833928571428576 8:0.4982857142857144 9:0.5006428571428572 10:0.49905357142857143 11:0.49969642857142854 12:0.49769642857142843 13:0.49830357142857146 14:0.5048214285714284 15:0.4972142857142857 16:0.4443749999999999 17:0.20253571428571424 18:0.04960714285714286 19:0.011285714285714286 
10|1:0.47798214285714297 2:0.14812499999999998 3:0.09878571428571434 4:0.08157142857142859 5:0.07891071428571429 6:0.0772857142857143 7:0.07789285714285712 8:0.07921428571428572 9:0.08337499999999998 10:0.08537500000000002 11:0.0956071428571429 12:0.09932142857142856 13:0.10964285714285718 14:0.11807142857142856 15:0.13553571428571426 16:0.134875 17:0.05339285714285714 18:0.029767857142857145 19:0.009392857142857144 
20|1:0.47798214285714297 2:0.059785714285714296 3:0.04244642857142856 4:0.03907142857142857 5:0.03994642857142855 6:0.040249999999999994 7:0.0412857142857143 8:0.041749999999999995 9:0.04312499999999997 10:0.044089285714285706 11:0.04885714285714287 12:0.05489285714285715 13:0.06244642857142856 14:0.07282142857142858 15:0.09491071428571426 16:0.08830357142857141 17:0.03989285714285714 18:0.015875 19:0.011285714285714286 
30|1:0.47798214285714297 2:0.03564285714285713 3:0.03396428571428571 4:0.03473214285714286 5:0.03524999999999999 6:0.03582142857142856 7:0.03630357142857143 8:0.03698214285714285 9:0.03775000000000001 10:0.03924999999999999 11:0.04071428571428572 12:0.04942857142857145 13:0.05628571428571428 14:0.06948214285714284 15:0.09185714285714285 16:0.09124999999999996 17:0.04276785714285714 18:0.016875 19:0.013160714285714286 
40|1:0.47798214285714297 2:0.02830357142857143 3:0.03191071428571427 4:0.035196428571428566 5:0.03592857142857142 6:0.03589285714285713 7:0.03630357142857143 8:0.036589285714285706 9:0.037928571428571416 10:0.03833928571428571 11:0.0417142857142857 12:0.047964285714285716 13:0.06024999999999999 14:0.071 15:0.09407142857142856 16:0.09380357142857142 17:0.044375 18:0.016857142857142855 19:0.015982142857142858 
50|1:0.47798214285714297 2:0.024267857142857143 3:0.03303571428571428 4:0.036124999999999984 5:0.036875 6:0.037285714285714276 7:0.037535714285714276 8:0.03775 9:0.03941071428571428 10:0.03960714285714285 11:0.04248214285714285 12:0.04841071428571427 13:0.059017857142857136 14:0.07441071428571429 15:0.0976607142857143 16:0.09751785714285714 17:0.04523214285714285 18:0.017857142857142856 19:0.017857142857142856 
60|1:0.47798214285714297 2:0.024125 3:0.03376785714285714 4:0.03689285714285713 5:0.038125 6:0.03846428571428573 7:0.03878571428571428 8:0.03923214285714285 9:0.039999999999999994 10:0.041107142857142856 11:0.04301785714285715 12:0.04998214285714285 13:0.0612857142857143 14:0.07498214285714287 15:0.10219642857142855 16:0.10116071428571431 17:0.046357142857142854 18:0.019857142857142858 19:0.017857142857142856 
70|1:0.47798214285714297 2:0.02464285714285714 3:0.03544642857142856 4:0.03798214285714285 5:0.0393392857142857 6:0.03924999999999999 7:0.040071428571428556 8:0.040339285714285696 9:0.04083928571428571 10:0.041321428571428565 11:0.04376785714285713 12:0.05223214285714287 13:0.06162500000000002 14:0.07899999999999997 15:0.10269642857142856 16:0.09951785714285713 17:0.046375000000000006 18:0.02085714285714286 19:0.017857142857142856 
80|1:0.47798214285714297 2:0.026249999999999996 3:0.03528571428571428 4:0.03935714285714286 5:0.040821428571428564 6:0.04153571428571429 7:0.04183928571428571 8:0.04205357142857141 9:0.043017857142857156 10:0.04366071428571428 11:0.04585714285714285 12:0.05285714285714287 13:0.06555357142857145 14:0.0826785714285714 15:0.1073928571428571 16:0.10382142857142855 17:0.050767857142857135 18:0.018857142857142857 19:0.017857142857142856 
90|1:0.47798214285714297 2:0.02866071428571428 3:0.03819642857142857 4:0.04107142857142857 5:0.04178571428571428 6:0.042732142857142844 7:0.043428571428571414 8:0.043660714285714275 9:0.04505357142857142 10:0.0453392857142857 11:0.04703571428571428 12:0.05478571428571428 13:0.06764285714285713 14:0.08537499999999996 15:0.11226785714285713 16:0.10348214285714283 17:0.05267857142857143 18:0.017857142857142856 19:0.017857142857142856 
