0|1:0.5039720000000003 2:0.5013360000000002 3:0.49910800000000044 4:0.5004180000000003 5:0.5000100000000001 6:0.5001080000000002 7:0.49948399999999976 8:0.49989800000000006 9:0.5001420000000002 10:0.500498 11:0.4996720000000004 12:0.49966400000000005 13:0.4998600000000002 14:0.5004679999999998 15:0.49835799999999997 16:0.4734659999999999 17:0.22575399999999993 18:0.06323999999999999 19:0.009524000000000001 20:0.0015 
2|1:0.5039720000000003 2:0.41552799999999945 3:0.3921939999999999 4:0.3785479999999999 5:0.3667740000000006 6:0.3596940000000001 7:0.3556020000000001 8:0.35481600000000046 9:0.3567679999999999 10:0.3612559999999999 11:0.36504800000000004 12:0.3706440000000006 13:0.376592 14:0.378808 15:0.38360600000000017 16:0.36716600000000005 17:0.1798319999999998 18:0.048609999999999993 19:0.007474000000000001 20:0.0013 
4|1:0.5039720000000003 2:0.34070399999999984 3:0.30468599999999996 4:0.2846760000000001 5:0.27094600000000024 6:0.26379400000000036 7:0.2589960000000001 8:0.25797800000000015 9:0.2597680000000001 10:0.2645240000000002 11:0.26934400000000014 12:0.27675800000000045 13:0.2854680000000002 14:0.28824799999999995 15:0.29661000000000004 16:0.2871719999999999 17:0.13910000000000003 18:0.036672 19:0.006365999999999998 20:0.0009 
6|1:0.5039720000000003 2:0.27909399999999984 3:0.2364699999999999 4:0.21651599999999974 5:0.20440199999999986 6:0.19877399999999992 7:0.1945199999999998 8:0.1942539999999999 9:0.19523600000000005 10:0.1989259999999999 11:0.20380799999999988 12:0.21068999999999977 13:0.21928599999999987 14:0.22443600000000008 15:0.23363 16:0.22271199999999988 17:0.11247400000000003 18:0.029704000000000005 19:0.0046819999999999995 20:0.0011 
8|1:0.5039720000000003 2:0.22705799999999987 3:0.1876300000000002 4:0.16904800000000023 5:0.16042800000000024 6:0.1559440000000002 7:0.152794 8:0.15276200000000023 9:0.153224 10:0.15680200000000016 11:0.16011199999999992 12:0.16606200000000002 13:0.174576 14:0.17914599999999992 15:0.18522200000000016 16:0.17888400000000018 17:0.09319599999999993 18:0.025063999999999996 19:0.003578 20:0.0011 
10|1:0.5039720000000003 2:0.18936200000000009 3:0.15202600000000002 4:0.13827199999999992 5:0.131844 6:0.128846 7:0.12622999999999995 8:0.12651799999999996 9:0.12696599999999994 10:0.12990999999999997 11:0.13281399999999993 12:0.13757199999999994 13:0.1448240000000001 14:0.14916800000000022 15:0.15449799999999994 16:0.14968999999999988 17:0.08127399999999996 18:0.020342000000000002 19:0.0029980000000000002 20:0.0012 
12|1:0.5039720000000003 2:0.1554080000000002 3:0.12878799999999996 4:0.11807999999999994 5:0.11327400000000003 6:0.11116200000000004 7:0.1089560000000001 8:0.10891399999999994 9:0.10932400000000003 10:0.11153999999999994 11:0.1141939999999999 12:0.118198 13:0.12442600000000002 14:0.12753200000000003 15:0.133564 16:0.12837599999999988 17:0.07187399999999998 18:0.017688000000000002 19:0.0029999999999999996 20:0.0012 
14|1:0.5039720000000003 2:0.131058 3:0.11181199999999994 4:0.10430000000000005 5:0.10121200000000002 6:0.09928800000000006 7:0.09739200000000012 8:0.09701600000000006 9:0.09761600000000012 10:0.09928200000000005 11:0.10125200000000008 12:0.10428400000000013 13:0.11037000000000009 14:0.11215599999999999 15:0.11646000000000002 16:0.11198999999999999 17:0.06319399999999996 18:0.015094000000000002 19:0.002582 20:0.0012 
16|1:0.5039720000000003 2:0.112266 3:0.09944199999999989 4:0.09506800000000001 5:0.0925360000000001 6:0.09081600000000009 7:0.0890840000000001 8:0.088598 9:0.08904800000000003 10:0.0904260000000001 11:0.09182599999999996 12:0.095546 13:0.10038200000000012 14:0.10209399999999995 15:0.10649200000000006 16:0.10255399999999995 17:0.054387999999999964 18:0.013446 19:0.002104 20:0.0012 
18|1:0.5039720000000003 2:0.09828800000000007 3:0.0910160000000001 4:0.08916800000000004 5:0.08653400000000001 6:0.08551400000000008 7:0.08358199999999993 8:0.08286800000000014 9:0.08327599999999995 10:0.08436199999999996 11:0.085054 12:0.08879000000000001 13:0.09286399999999995 14:0.09595400000000001 15:0.09869400000000009 16:0.09790199999999996 17:0.05102799999999999 18:0.012816000000000001 19:0.0020540000000000003 20:0.0012 
