0|1:0.503792 2:0.4995379999999998 3:0.49941800000000036 4:0.4997959999999998 5:0.500266 6:0.4994779999999998 7:0.49925200000000025 8:0.4997200000000002 9:0.4989340000000003 10:0.49915000000000026 11:0.4987979999999997 12:0.49898199999999987 13:0.49874200000000013 14:0.5002399999999997 15:0.5017440000000003 16:0.44531399999999993 17:0.23873400000000003 18:0.04607799999999998 19:0.0022119999999999996 21:0.001428 20:0.0035 
1|1:0.503792 2:0.44136000000000003 3:0.42100400000000004 4:0.409866 5:0.40468999999999977 6:0.4012719999999997 7:0.4007599999999999 8:0.4026599999999998 9:0.40464799999999956 10:0.40943199999999974 11:0.41399600000000003 12:0.42203199999999996 13:0.4284060000000003 14:0.4400560000000001 15:0.448636 16:0.41026399999999974 17:0.22480000000000017 18:0.04192399999999999 19:0.0024219999999999997 21:0.0016200000000000001 20:0.0034000000000000002 
2|1:0.503792 2:0.3887580000000001 3:0.3533680000000002 4:0.33575400000000005 5:0.32754599999999984 6:0.32305799999999985 7:0.32226199999999966 8:0.3241080000000001 9:0.32747199999999965 10:0.3341599999999996 11:0.342416 12:0.35465599999999986 13:0.3665999999999999 14:0.38540800000000014 15:0.40111800000000003 16:0.37448600000000026 17:0.20990199999999995 18:0.039174 19:0.002632 21:0.001714 20:0.0035 
3|1:0.503792 2:0.34143000000000007 3:0.29477600000000004 4:0.27463000000000043 5:0.2640860000000003 6:0.25910000000000033 7:0.258294 8:0.2608460000000001 9:0.2650660000000003 10:0.2727280000000003 11:0.28294400000000025 12:0.2976120000000002 13:0.3143519999999997 14:0.33877 15:0.3597500000000001 16:0.34318999999999966 17:0.1961399999999999 18:0.03700200000000001 19:0.00242 21:0.001714 20:0.0033 
4|1:0.503792 2:0.30051600000000034 3:0.24546399999999982 4:0.2235819999999996 5:0.2130659999999998 6:0.20891799999999963 7:0.2082639999999998 8:0.21099599999999982 9:0.21522199999999972 10:0.2233679999999996 11:0.23443399999999986 12:0.2510679999999998 13:0.26988399999999996 14:0.298304 15:0.3241359999999997 16:0.3132200000000001 17:0.18337999999999982 18:0.03379800000000001 19:0.00242 21:0.001714 20:0.0033 
5|1:0.503792 2:0.2657359999999998 3:0.20481799999999978 4:0.18293000000000004 5:0.17270000000000033 6:0.1695199999999999 7:0.16946200000000003 8:0.17231000000000019 9:0.17659999999999998 10:0.18449800000000005 11:0.19584999999999989 12:0.21231999999999973 13:0.2335479999999999 14:0.26448999999999995 15:0.29462599999999933 16:0.289292 17:0.17115999999999998 18:0.032488 19:0.00242 21:0.00181 20:0.0032 
6|1:0.503792 2:0.23461200000000015 3:0.17229000000000008 4:0.15024000000000015 5:0.14154399999999995 6:0.13908000000000012 7:0.13943999999999995 8:0.14222200000000004 9:0.1466480000000002 10:0.15373200000000015 11:0.16451000000000013 12:0.181826 13:0.20376399999999992 14:0.23738 15:0.2690299999999999 16:0.2707260000000002 17:0.16104000000000004 18:0.029928 19:0.00242 21:0.00181 20:0.0034000000000000002 
7|1:0.503792 2:0.20794999999999997 3:0.14510000000000003 4:0.1253440000000001 5:0.117722 6:0.11618800000000004 7:0.11658800000000004 8:0.119424 9:0.12359999999999992 10:0.13000200000000006 11:0.140552 12:0.15717400000000006 13:0.179434 14:0.21460000000000024 15:0.24886799999999995 16:0.2532799999999999 17:0.15566600000000003 18:0.028198000000000004 19:0.002316 21:0.00181 20:0.0036 
8|1:0.503792 2:0.18463400000000013 3:0.12457599999999996 4:0.10671999999999997 5:0.100892 6:0.09975 7:0.10050400000000001 8:0.10294600000000002 9:0.10678399999999995 10:0.1128680000000001 11:0.12266800000000005 12:0.1387960000000001 13:0.160488 14:0.19712800000000005 15:0.23192400000000007 16:0.23926799999999998 17:0.1458220000000001 18:0.027466 19:0.002316 21:0.00181 20:0.0035 
9|1:0.503792 2:0.16530200000000014 3:0.10809999999999989 4:0.09280400000000003 5:0.088388 6:0.08772399999999993 7:0.0887720000000001 8:0.09112599999999997 9:0.09443000000000006 10:0.10000799999999993 11:0.10938400000000001 12:0.12460400000000003 13:0.14670400000000008 14:0.18448000000000017 15:0.2174200000000002 16:0.22767800000000005 17:0.14163399999999993 18:0.026117999999999992 19:0.002316 21:0.00181 20:0.0035 
10|1:0.503792 2:0.14978400000000017 3:0.09530399999999989 4:0.08292999999999995 5:0.07933399999999997 6:0.07917799999999996 7:0.080324 8:0.08283800000000008 9:0.08604199999999997 10:0.09085800000000009 11:0.09976600000000009 12:0.11413800000000002 13:0.13676199999999997 14:0.17469800000000013 15:0.20738399999999996 16:0.21710400000000005 17:0.13701199999999988 18:0.024898000000000003 19:0.0025259999999999996 21:0.00181 20:0.0035 
