0|1:0.46084403669724755 2:0.4948807339449541 3:0.5010458715596332 4:0.502256880733945 5:0.4997889908256879 6:0.5011559633027525 7:0.5010366972477064 8:0.5009816513761469 9:0.5005963302752294 10:0.5016788990825687 11:0.5011743119266056 12:0.5018440366972478 13:0.5008623853211011 14:0.49830275229357807 15:0.49249541284403653 16:0.4620550458715599 17:0.20249541284403672 18:0.05377064220183487 
500|1:0.46084403669724755 2:0.9107339449541288 3:0.9153394495412848 4:0.9149174311926613 5:0.9150917431192663 6:0.914275229357798 7:0.9132935779816517 8:0.9144862385321109 9:0.9155596330275234 10:0.9183027522935786 11:0.9207981651376148 12:0.920761467889908 13:0.9080183486238536 14:0.8801926605504586 15:0.8392201834862385 16:0.7666238532110096 17:0.31260550458715597 18:0.08511009174311926 
1000|1:0.46084403669724755 2:0.9255229357798161 3:0.9292293577981658 4:0.9277431192660552 5:0.9275045871559635 6:0.9272752293577983 7:0.9266880733944954 8:0.9270091743119269 9:0.9290458715596334 10:0.9307981651376152 11:0.9332935779816514 12:0.9342844036697254 13:0.9226055045871563 14:0.8956972477064218 15:0.8525504587155959 16:0.7753027522935778 17:0.31999082568807347 18:0.08766972477064222 
1500|1:0.46084403669724755 2:0.923146788990826 3:0.9328899082568809 4:0.9333486238532112 5:0.9325871559633031 6:0.9319633027522941 7:0.9314220183486243 8:0.9313669724770641 9:0.9330366972477064 10:0.9359174311926612 11:0.9364862385321102 12:0.9384311926605506 13:0.9289082568807339 14:0.9030733944954131 15:0.8645504587155962 16:0.7862201834862381 17:0.32042201834862394 18:0.08664220183486238 
2000|1:0.46084403669724755 2:0.9291743119266055 3:0.9344587155963308 4:0.9345963302752295 5:0.9347614678899087 6:0.934394495412844 7:0.9339633027522931 8:0.9333853211009177 9:0.9351559633027524 10:0.9376146788990827 11:0.9389357798165139 12:0.9393761467889904 13:0.9322018348623854 14:0.9061284403669726 15:0.8651100917431193 16:0.7839724770642201 17:0.3154036697247707 18:0.08333027522935782 
2500|1:0.46084403669724755 2:0.9331009174311924 3:0.9368440366972477 4:0.937091743119266 5:0.9378348623853215 6:0.9372018348623857 7:0.936770642201835 8:0.9369908256880733 9:0.9380642201834867 10:0.9408715596330276 11:0.9416972477064219 12:0.9429541284403666 13:0.9352660550458717 14:0.9106146788990824 15:0.8663211009174311 16:0.7916146788990824 17:0.32113761467889906 18:0.09020183486238531 
3000|1:0.46084403669724755 2:0.9350917431192661 3:0.9399541284403667 4:0.9405596330275232 5:0.9405688073394497 6:0.939788990825688 7:0.9389357798165139 8:0.9393486238532109 9:0.9409082568807338 10:0.9427981651376148 11:0.9438073394495413 12:0.9462110091743118 13:0.9389174311926607 14:0.9142752293577983 15:0.8715137614678901 16:0.7886605504587156 17:0.3254220183486239 18:0.09353211009174313 
3500|1:0.46084403669724755 2:0.9380458715596329 3:0.9425871559633026 4:0.9422844036697249 5:0.9420000000000004 6:0.9422293577981649 7:0.9411467889908259 8:0.9418256880733943 9:0.9432201834862387 10:0.9449541284403669 11:0.9472293577981651 12:0.9480091743119264 13:0.9413944954128436 14:0.9190917431192666 15:0.876201834862385 16:0.7954220183486238 17:0.32058715596330284 18:0.08790825688073393 
4000|1:0.46084403669724755 2:0.9387614678899081 3:0.9411100917431189 4:0.9420642201834861 5:0.9433302752293579 6:0.9423669724770647 7:0.942018348623853 8:0.9419357798165137 9:0.9439633027522936 10:0.9458899082568801 11:0.9471743119266055 12:0.9490642201834861 13:0.9423394495412845 14:0.9183302752293581 15:0.8741376146788987 16:0.7957339449541285 17:0.31834862385321105 18:0.08639449541284404 
4500|1:0.46084403669724755 2:0.9371467889908253 3:0.9443669724770647 4:0.9434770642201832 5:0.9436697247706419 6:0.9437614678899086 7:0.9429174311926605 8:0.9434770642201836 9:0.943908256880734 10:0.9461192660550456 11:0.9478623853211012 12:0.9494495412844035 13:0.9419541284403669 14:0.9201284403669726 15:0.8842477064220186 16:0.7991009174311924 17:0.326211009174312 18:0.0886788990825688 
