0|1:0.5097766990291261 2:0.4993980582524271 3:0.49946601941747565 4:0.5012427184466021 5:0.5000582524271845 6:0.5011165048543688 7:0.4997087378640777 8:0.5004660194174755 9:0.4997281553398059 10:0.5006893203883498 11:0.5001650485436894 12:0.4999514563106795 13:0.5009611650485438 14:0.5035728155339806 15:0.5007669902912621 16:0.48167961165048523 17:0.23009708737864076 18:0.05996116504854368 19:0.016349514563106796 
500|1:0.5097766990291261 2:0.9265145631067963 3:0.931631067961165 4:0.9321359223300969 5:0.9293009708737866 6:0.9292718446601943 7:0.9298155339805827 8:0.9299223300970874 9:0.9308640776699034 10:0.9319417475728153 11:0.9353495145631069 12:0.9337669902912616 13:0.9151165048543692 14:0.8943786407766994 15:0.8631165048543689 16:0.802504854368932 17:0.37787378640776703 18:0.09232038834951455 19:0.024533980582524272 
1000|1:0.5097766990291261 2:0.9371844660194177 3:0.9414563106796116 4:0.9403689320388349 5:0.9383786407766994 6:0.9380097087378642 7:0.9387475728155339 8:0.9388155339805825 9:0.9396796116504856 10:0.9422912621359223 11:0.9446990291262135 12:0.9441456310679613 13:0.9263106796116507 14:0.9047572815533981 15:0.8698252427184463 16:0.8099805825242714 17:0.38372815533980575 18:0.09752427184466017 19:0.025038834951456312 
1500|1:0.5097766990291261 2:0.9399514563106799 3:0.9455922330097087 4:0.9441650485436888 5:0.9430970873786407 6:0.9434466019417471 7:0.9434757281553398 8:0.9438058252427182 9:0.9443203883495147 10:0.945398058252427 11:0.9489708737864072 12:0.9492233009708735 13:0.9339999999999999 14:0.9139611650485439 15:0.881126213592233 16:0.8128349514563104 17:0.37946601941747565 18:0.09395145631067961 19:0.025038834951456312 
2000|1:0.5097766990291261 2:0.9464951456310677 3:0.9463980582524266 4:0.9469611650485439 5:0.9456990291262132 6:0.9458737864077669 7:0.94526213592233 8:0.9460873786407763 9:0.9463495145631065 10:0.9487475728155339 11:0.9506601941747573 12:0.9512427184466019 13:0.9375048543689324 14:0.919961165048544 15:0.8844563106796121 16:0.8208932038834951 17:0.3816504854368933 18:0.09663106796116504 19:0.025038834951456312 
2500|1:0.5097766990291261 2:0.9460388349514558 3:0.9499320388349514 4:0.9489902912621356 5:0.9480097087378636 6:0.9478834951456308 7:0.9482524271844658 8:0.9490097087378643 9:0.9489999999999996 10:0.9506310679611647 11:0.9523300970873783 12:0.9535242718446602 13:0.9407184466019419 14:0.9201359223300967 15:0.8841262135922328 16:0.8191747572815535 17:0.39257281553398055 18:0.09564077669902912 19:0.022475728155339804 
3000|1:0.5097766990291261 2:0.9483009708737861 3:0.9504563106796114 4:0.9505339805825241 5:0.9497572815533976 6:0.9488446601941751 7:0.9493495145631063 8:0.9494660194174754 9:0.949553398058252 10:0.9513398058252421 11:0.9537766990291264 12:0.9553203883495139 13:0.9426601941747572 14:0.922776699029126 15:0.8914563106796117 16:0.8273009708737864 17:0.3815048543689321 18:0.09591262135922331 19:0.026048543689320386 
3500|1:0.5097766990291261 2:0.9494660194174759 3:0.9509514563106795 4:0.9521359223300965 5:0.9497766990291258 6:0.9498155339805832 7:0.9495339805825235 8:0.9503495145631066 9:0.9510679611650479 10:0.9520194174757277 11:0.9542815533980581 12:0.9549708737864072 13:0.9440873786407759 14:0.9258640776699029 15:0.8925048543689321 16:0.8300679611650487 17:0.37854368932038834 18:0.09834951456310678 19:0.025038834951456312 
4000|1:0.5097766990291261 2:0.9472330097087376 3:0.9527572815533978 4:0.9523883495145633 5:0.9513786407766984 6:0.951679611650485 7:0.9513203883495144 8:0.9520776699029125 9:0.9515631067961164 10:0.9532330097087374 11:0.9559999999999997 12:0.9570291262135918 13:0.9462038834951455 14:0.9250970873786409 15:0.8929805825242719 16:0.823242718446602 17:0.3883495145631068 18:0.09655339805825243 19:0.024533980582524272 
4500|1:0.5097766990291261 2:0.9510873786407767 3:0.9528932038834949 4:0.9532330097087377 5:0.9533592233009704 6:0.9527281553398053 7:0.9519029126213588 8:0.952533980582524 9:0.9536601941747569 10:0.9543106796116497 11:0.9567378640776697 12:0.9587087378640771 13:0.9463398058252428 14:0.9292038834951455 15:0.8918446601941747 16:0.8311262135922325 17:0.386 18:0.09798058252427184 19:0.026048543689320386 
5000|1:0.5097766990291261 2:0.9519320388349515 3:0.9560097087378638 4:0.9551359223300967 5:0.9538737864077662 6:0.9539126213592232 7:0.9530582524271838 8:0.9536504854368923 9:0.9536990291262135 10:0.955553398058252 11:0.9582038834951454 12:0.9589805825242712 13:0.9488155339805824 14:0.9306893203883495 15:0.89552427184466 16:0.8335436893203878 17:0.38549514563106807 18:0.0960873786407767 19:0.024524271844660193 
5500|1:0.5097766990291261 2:0.9521844660194174 3:0.9547766990291258 4:0.9552135922330094 5:0.9542233009708739 6:0.9545825242718443 7:0.953747572815534 8:0.9550873786407762 9:0.9553203883495143 10:0.9563786407766988 11:0.9587087378640781 12:0.9600679611650479 13:0.9484271844660193 14:0.9320776699029123 15:0.8966601941747574 16:0.8292815533980583 17:0.38699029126213597 18:0.09761165048543688 19:0.024524271844660193 
6000|1:0.5097766990291261 2:0.952388349514563 3:0.9560582524271841 4:0.9559417475728151 5:0.9547669902912617 6:0.9544368932038834 7:0.9544368932038831 8:0.9545533980582519 9:0.9554951456310674 10:0.9566213592233003 11:0.9590582524271842 12:0.9595825242718443 13:0.9481456310679608 14:0.9317184466019414 15:0.8970873786407767 16:0.8290582524271842 17:0.38612621359223304 18:0.09628155339805824 19:0.024524271844660193 
6500|1:0.5097766990291261 2:0.9478640776699024 3:0.9558834951456311 4:0.9572330097087377 5:0.9553592233009703 6:0.9547281553398053 7:0.9551067961165045 8:0.9553980582524264 9:0.9560873786407764 10:0.9576310679611646 11:0.9590582524271843 12:0.9606601941747562 13:0.949592233009708 14:0.9333592233009709 15:0.8992621359223301 16:0.8297961165048539 17:0.38279611650485446 18:0.09320388349514565 19:0.024019417475728156 
7000|1:0.5097766990291261 2:0.9525631067961167 3:0.9573689320388344 4:0.9567184466019412 5:0.9566601941747565 6:0.9564660194174752 7:0.9559999999999996 8:0.9567184466019414 9:0.957417475728155 10:0.9584757281553395 11:0.9609223300970875 12:0.9621262135922324 13:0.952184466019417 14:0.9339902912621358 15:0.9010485436893206 16:0.8313106796116505 17:0.3873883495145632 18:0.09384466019417476 19:0.02605825242718447 
7500|1:0.5097766990291261 2:0.9518252427184465 3:0.9558543689320386 4:0.9575145631067958 5:0.9566796116504849 6:0.9562135922330095 7:0.9562912621359224 8:0.956679611650485 9:0.9569417475728151 10:0.9580873786407763 11:0.9603495145631062 12:0.9619126213592235 13:0.9519708737864079 14:0.9345631067961161 15:0.8978640776699027 16:0.8374271844660195 17:0.3831747572815535 18:0.09771844660194175 19:0.024524271844660193 
8000|1:0.5097766990291261 2:0.9546601941747576 3:0.9571262135922329 4:0.9574563106796109 5:0.9566893203883493 6:0.9563689320388348 7:0.9562524271844658 8:0.9569126213592228 9:0.9565825242718439 10:0.9576213592233006 11:0.9609805825242709 12:0.9623106796116502 13:0.9519320388349517 14:0.9331941747572814 15:0.9021067961165049 16:0.8334368932038836 17:0.3883398058252428 18:0.09770873786407767 19:0.024524271844660196 
8500|1:0.5097766990291261 2:0.9552233009708737 3:0.9587378640776698 4:0.9577572815533977 5:0.9567475728155336 6:0.9572621359223298 7:0.9571650485436889 8:0.9577961165048544 9:0.9577766990291254 10:0.9590194174757272 11:0.9605631067961166 12:0.9625242718446594 13:0.9539223300970866 14:0.9345145631067958 15:0.9002524271844662 16:0.8387378640776699 17:0.394 18:0.09904854368932038 19:0.027077669902912622 
9000|1:0.5097766990291261 2:0.9534174757281552 3:0.9590485436893199 4:0.960058252427184 5:0.9593592233009707 6:0.95835922330097 7:0.9584563106796115 8:0.9577281553398052 9:0.9589611650485437 10:0.9600388349514564 11:0.9616699029126204 12:0.9631941747572808 13:0.9532524271844658 14:0.9370776699029124 15:0.9050291262135922 16:0.8390582524271848 17:0.3885048543689322 18:0.0953883495145631 19:0.024524271844660193 
9500|1:0.5097766990291261 2:0.9522524271844661 3:0.9594854368932035 4:0.9590970873786397 5:0.9576019417475724 6:0.9577669902912617 7:0.9575436893203879 8:0.9577669902912616 9:0.9587087378640778 10:0.9592427184466011 11:0.9620388349514564 12:0.9618932038834948 13:0.954553398058252 14:0.9363203883495145 15:0.9027864077669903 16:0.8378349514563108 17:0.3916310679611652 18:0.09843689320388349 19:0.02503883495145631 
10000|1:0.5097766990291261 2:0.956038834951456 3:0.9584951456310672 4:0.9588834951456305 5:0.9581747572815529 6:0.9578349514563108 7:0.9575145631067958 8:0.9578932038834947 9:0.9581650485436888 10:0.9589029126213587 11:0.9620485436893198 12:0.9626893203883493 13:0.9554174757281548 14:0.9377475728155338 15:0.8990485436893202 16:0.8362038834951456 17:0.3873592233009709 18:0.09464077669902912 19:0.025543689320388353 
