0|1:0.4787155963302752 2:0.49965137614678884 3:0.5015963302752294 4:0.49919266055045836 5:0.5002477064220184 6:0.5001009174311929 7:0.4999357798165138 8:0.5002568807339449 9:0.5007522935779818 10:0.4987706422018349 11:0.4999908256880736 12:0.5016605504587158 13:0.50048623853211 14:0.4997247706422019 15:0.4899357798165136 16:0.4258623853211008 17:0.25901834862385315 18:0.062183486238532114 19:0.007238532110091743 
500|1:0.4787155963302752 2:0.950550458715596 3:0.954220183486238 4:0.9550550458715589 5:0.9540917431192657 6:0.9543302752293567 7:0.9546055045871559 8:0.9544128440366968 9:0.9544311926605498 10:0.9555688073394489 11:0.9567064220183481 12:0.955990825688073 13:0.948761467889908 14:0.9319724770642204 15:0.9092018348623853 16:0.7805871559633027 17:0.4433394495412845 18:0.08843119266055047 19:0.01834862385321101 
1000|1:0.4787155963302752 2:0.9581100917431193 3:0.9592844036697243 4:0.9594220183486234 5:0.9600825688073386 6:0.9593027522935776 7:0.9593761467889903 8:0.95991743119266 9:0.959908256880734 10:0.9607431192660549 11:0.9609633027522929 12:0.9618899082568801 13:0.9551192660550459 14:0.9406330275229358 15:0.9147155963302753 16:0.7875596330275229 17:0.44482568807339434 18:0.092 19:0.017862385321100918 
1500|1:0.4787155963302752 2:0.9612385321100914 3:0.9614862385321095 4:0.9629633027522932 5:0.9619908256880731 6:0.9621192660550452 7:0.9624220183486235 8:0.9626972477064213 9:0.9621834862385319 10:0.9625412844036694 11:0.9635137614678896 12:0.9637522935779811 13:0.9593211009174312 14:0.9458348623853209 15:0.9188256880733949 16:0.7867522935779815 17:0.44631192660550467 18:0.09045871559633027 19:0.01689908256880734 
2000|1:0.4787155963302752 2:0.9631926605504585 3:0.9634220183486235 4:0.9635412844036695 5:0.964082568807339 6:0.9638807339449538 7:0.964293577981651 8:0.964532110091743 9:0.9643669724770637 10:0.9646788990825681 11:0.9661100917431191 12:0.9654770642201833 13:0.9611651376146785 14:0.950247706422018 15:0.921981651376147 16:0.7956513761467889 17:0.4418440366972478 18:0.08535779816513761 19:0.017862385321100918 
2500|1:0.4787155963302752 2:0.9664770642201835 3:0.9635779816513756 4:0.9652844036697243 5:0.9648348623853207 6:0.964669724770642 7:0.9653853211009169 8:0.966027522935779 9:0.9650366972477058 10:0.9661743119266045 11:0.9667522935779812 12:0.9675871559633021 13:0.963623853211009 14:0.9518073394495409 15:0.9255871559633025 16:0.7946788990825686 17:0.4422201834862386 18:0.09224770642201835 19:0.01834862385321101 
3000|1:0.4787155963302752 2:0.9676238532110089 3:0.9656605504587146 4:0.967550458715596 5:0.9674403669724766 6:0.9672477064220172 7:0.9674862385321101 8:0.9676513761467886 9:0.9672844036697243 10:0.9682385321100911 11:0.9690275229357791 12:0.9691743119266056 13:0.9643853211009173 14:0.9548990825688074 15:0.933330275229358 16:0.7875779816513763 17:0.44901834862385326 18:0.09173394495412843 19:0.01834862385321101 
3500|1:0.4787155963302752 2:0.9628440366972476 3:0.9654403669724765 4:0.9669724770642196 5:0.9668623853211005 6:0.966614678899082 7:0.9659724770642197 8:0.9671284403669725 9:0.9670275229357792 10:0.9677431192660545 11:0.9684403669724765 12:0.9678623853211005 13:0.9640275229357798 14:0.9543486238532108 15:0.9312660550458716 16:0.7922201834862385 17:0.4404403669724771 18:0.0940366972477064 19:0.01834862385321101 
4000|1:0.4787155963302752 2:0.9662568807339449 3:0.9654954128440361 4:0.9671651376146788 5:0.9673761467889906 6:0.9675412844036696 7:0.9675871559633019 8:0.9675779816513755 9:0.9677339449541278 10:0.9672660550458713 11:0.9692660550458713 12:0.9692935779816505 13:0.9646055045871564 14:0.9538532110091741 15:0.9329174311926606 16:0.7916422018348626 17:0.4486788990825688 18:0.09277064220183488 19:0.01834862385321101 
4500|1:0.4787155963302752 2:0.966229357798165 3:0.9683211009174306 4:0.9685779816513758 5:0.9683302752293572 6:0.9682385321100914 7:0.9690642201834859 8:0.9694587155963302 9:0.9690366972477059 10:0.9686972477064218 11:0.9705137614678897 12:0.9702660550458709 13:0.9670091743119263 14:0.957642201834862 15:0.9359633027522936 16:0.7961100917431191 17:0.4457247706422018 18:0.09174311926605505 19:0.01834862385321101 
5000|1:0.4787155963302752 2:0.9685045871559629 3:0.9684770642201826 4:0.9697614678899079 5:0.9691376146788985 6:0.9693211009174311 7:0.9692752293577975 8:0.9697431192660544 9:0.9693027522935777 10:0.9702568807339443 11:0.9707798165137614 12:0.9711100917431185 13:0.9669633027522935 14:0.956779816513761 15:0.9339908256880733 16:0.7971009174311925 17:0.44666055045871556 18:0.09123853211009175 19:0.01834862385321101 
