0|1:0.5071923076923075 2:0.49835576923076896 3:0.5013173076923075 4:0.49971153846153843 5:0.5013365384615383 6:0.49984615384615405 7:0.4996634615384613 8:0.49973076923076937 9:0.49876923076923074 10:0.49863461538461523 11:0.501076923076923 12:0.5014038461538463 13:0.5006442307692309 14:0.5012788461538459 15:0.49520192307692307 16:0.44479807692307693 17:0.22996153846153847 18:0.04834615384615385 
500|1:0.5071923076923075 2:0.11599038461538463 3:0.11329807692307699 4:0.09381730769230766 5:0.07743269230769236 6:0.0638557692307692 7:0.05508653846153847 8:0.048461538461538445 9:0.043884615384615376 10:0.04164423076923077 11:0.039298076923076915 12:0.037625 13:0.036807692307692284 14:0.037307692307692285 15:0.03428846153846154 16:0.030576923076923057 17:0.013663461538461534 18:0.004019230769230769 
1000|1:0.5071923076923075 2:0.12358653846153846 3:0.12118269230769231 4:0.1018076923076923 5:0.08173076923076922 6:0.06903846153846158 7:0.05812499999999999 8:0.051634615384615376 9:0.04653846153846153 10:0.043903846153846154 11:0.042346153846153825 12:0.04125961538461539 13:0.04013461538461537 14:0.03852884615384614 15:0.03892307692307691 16:0.03459615384615382 17:0.01992307692307692 18:0.005096153846153847 
1500|1:0.5071923076923075 2:0.13403846153846158 3:0.12476923076923077 4:0.10622115384615387 5:0.08814423076923078 6:0.0731826923076923 7:0.06165384615384614 8:0.054605769230769215 9:0.05012499999999999 10:0.04677884615384615 11:0.044442307692307656 12:0.043182692307692276 13:0.04095192307692307 14:0.040528846153846144 15:0.03998076923076921 16:0.03359615384615384 17:0.015884615384615382 18:0.005625000000000001 
2000|1:0.5071923076923075 2:0.14281730769230772 3:0.13051923076923075 4:0.10926923076923074 5:0.09033653846153844 6:0.07672115384615384 7:0.06485576923076923 8:0.05666346153846157 9:0.052115384615384605 10:0.04908653846153844 11:0.046374999999999986 12:0.04403846153846152 13:0.04357692307692306 14:0.04005769230769229 15:0.040298076923076916 16:0.037230769230769206 17:0.018692307692307678 18:0.0032115384615384623 
2500|1:0.5071923076923075 2:0.14227884615384614 3:0.12592307692307694 4:0.10748076923076924 5:0.08886538461538461 6:0.07407692307692312 7:0.06335576923076927 8:0.05503846153846155 9:0.05010576923076922 10:0.0474807692307692 11:0.04560576923076921 12:0.043730769230769205 13:0.04202884615384615 14:0.04241346153846152 15:0.041432692307692295 16:0.0394230769230769 17:0.01865384615384615 18:0.0037596153846153847 
3000|1:0.5071923076923075 2:0.13712499999999997 3:0.1308173076923077 4:0.10941346153846157 5:0.09071153846153851 6:0.07612500000000001 7:0.06404807692307694 8:0.056721153846153824 9:0.052336538461538455 10:0.04895192307692307 11:0.047509615384615386 12:0.0448846153846154 13:0.044192307692307656 14:0.04133653846153846 15:0.043615384615384604 16:0.034144230769230746 17:0.021855769230769227 18:0.004288461538461539 
3500|1:0.5071923076923075 2:0.14306730769230772 3:0.13003846153846152 4:0.1103653846153847 5:0.09011538461538467 6:0.07574038461538463 7:0.06408653846153844 8:0.05693269230769231 9:0.052028846153846106 10:0.048894230769230766 11:0.046000000000000006 12:0.043134615384615375 13:0.04355769230769232 14:0.041374999999999974 15:0.04264423076923077 16:0.03465384615384614 17:0.015307692307692302 18:0.0034807692307692317 
4000|1:0.5071923076923075 2:0.14133653846153843 3:0.1313076923076923 4:0.11073076923076929 5:0.0908557692307693 6:0.07696153846153847 7:0.06628846153846155 8:0.05822115384615385 9:0.05189423076923075 10:0.05001923076923077 11:0.046653846153846115 12:0.04425961538461536 13:0.04368269230769229 14:0.04205769230769228 15:0.040951923076923066 16:0.03682692307692305 17:0.02140384615384615 18:0.0037500000000000003 
4500|1:0.5071923076923075 2:0.13999038461538463 3:0.12705769230769232 4:0.10727884615384616 5:0.08876923076923078 6:0.0746442307692308 7:0.0628557692307692 8:0.05615384615384614 9:0.05063461538461541 10:0.047740384615384615 11:0.04476923076923075 12:0.04404807692307692 13:0.04241346153846152 14:0.04178846153846153 15:0.040653846153846124 16:0.03785576923076921 17:0.015961538461538458 18:0.004548076923076923 
5000|1:0.5071923076923075 2:0.13859615384615384 3:0.1274519230769231 4:0.10781730769230771 5:0.0883942307692308 6:0.0744615384615385 7:0.06332692307692309 8:0.05599999999999998 9:0.05125961538461537 10:0.0479423076923077 11:0.04548076923076922 12:0.043788461538461526 13:0.04431730769230767 14:0.043182692307692304 15:0.040115384615384594 16:0.03257692307692306 17:0.017144230769230766 18:0.004019230769230769 
5500|1:0.5071923076923075 2:0.13664423076923074 3:0.1285096153846154 4:0.10731730769230777 5:0.08906730769230774 6:0.07497115384615388 7:0.06310576923076922 8:0.05575 9:0.051307692307692304 10:0.04738461538461537 11:0.04580769230769229 12:0.044269230769230755 13:0.0431730769230769 14:0.04219230769230768 15:0.03962499999999997 16:0.03300961538461539 17:0.01728846153846153 18:0.004288461538461539 
6000|1:0.5071923076923075 2:0.13726923076923073 3:0.1300865384615385 4:0.10740384615384614 5:0.08928846153846158 6:0.07405769230769234 7:0.06326923076923076 8:0.05610576923076924 9:0.05178846153846155 10:0.048211538461538445 11:0.04553846153846153 12:0.04339423076923077 13:0.04269230769230768 14:0.042644230769230775 15:0.04089423076923075 16:0.034624999999999975 17:0.01699999999999999 18:0.004817307692307692 
