0|1:0.5125588235294117 2:0.4994019607843136 3:0.49898039215686274 4:0.4996274509803921 5:0.49969607843137226 6:0.4993529411764706 7:0.49991176470588244 8:0.49990196078431365 9:0.49977450980392163 10:0.5009019607843136 11:0.5010196078431374 12:0.4994607843137254 13:0.49989215686274513 14:0.503 15:0.5042058823529412 16:0.4498823529411763 17:0.22016666666666668 18:0.05829411764705883 
500|1:0.5125588235294117 2:0.9307450980392158 3:0.9360588235294119 4:0.935872549019608 5:0.9347941176470588 6:0.9343235294117646 7:0.9336862745098043 8:0.9342647058823524 9:0.9344607843137254 10:0.9367156862745101 11:0.9383627450980393 12:0.9353529411764706 13:0.923196078431373 14:0.8885294117647061 15:0.8514803921568628 16:0.7538039215686275 17:0.3672745098039217 18:0.08604901960784313 
1000|1:0.5125588235294117 2:0.9345196078431373 3:0.9437843137254904 4:0.9434999999999999 5:0.9405294117647058 6:0.9416568627450976 7:0.9413137254901958 8:0.9409901960784317 9:0.9416862745098038 10:0.9438235294117648 11:0.9454803921568623 12:0.9442058823529411 13:0.9321862745098042 14:0.9001568627450982 15:0.8643627450980396 16:0.7580882352941175 17:0.3738921568627452 18:0.08224509803921567 
1500|1:0.5125588235294117 2:0.9390686274509801 3:0.9474411764705882 4:0.9467450980392158 5:0.9451960784313725 6:0.9459411764705883 7:0.9449509803921566 8:0.9463137254901965 9:0.9461274509803919 10:0.9479411764705882 11:0.9492058823529412 12:0.9474509803921566 13:0.9394117647058832 14:0.9074607843137261 15:0.8738431372549025 16:0.7678725490196081 17:0.37774509803921574 18:0.08058823529411765 
2000|1:0.5125588235294117 2:0.9442254901960785 3:0.9509215686274513 4:0.9488431372549018 5:0.9486960784313724 6:0.9488725490196074 7:0.9484019607843137 8:0.9485588235294119 9:0.9481274509803921 10:0.9508529411764701 11:0.95178431372549 12:0.9515196078431366 13:0.9421666666666667 14:0.9140784313725492 15:0.8791568627450981 16:0.7709901960784311 17:0.3760392156862745 18:0.0806078431372549 
2500|1:0.5125588235294117 2:0.9449705882352937 3:0.950617647058823 4:0.9512058823529407 5:0.950392156862745 6:0.9504411764705879 7:0.9501470588235292 8:0.9507941176470585 9:0.9512549019607841 10:0.952411764705882 11:0.9535588235294121 12:0.9544117647058824 13:0.9449901960784312 14:0.9168529411764705 15:0.8782450980392155 16:0.7801568627450982 17:0.3764999999999999 18:0.08659803921568628 
3000|1:0.5125588235294117 2:0.949235294117647 3:0.9543333333333329 4:0.9525490196078427 5:0.9518431372549018 6:0.9528235294117643 7:0.9515588235294112 8:0.9530000000000001 9:0.952196078431372 10:0.9544411764705883 11:0.9554019607843138 12:0.955009803921568 13:0.9455294117647056 14:0.9205588235294117 15:0.884049019607843 16:0.7791764705882351 17:0.38311764705882356 18:0.0811470588235294 
3500|1:0.5125588235294117 2:0.9487843137254899 3:0.9553529411764704 4:0.9534411764705877 5:0.9542745098039213 6:0.9540490196078427 7:0.9535686274509799 8:0.9538725490196076 9:0.9539901960784313 10:0.9551176470588234 11:0.9565098039215681 12:0.9578431372549017 13:0.9471078431372548 14:0.9227450980392161 15:0.8843333333333333 16:0.7796176470588233 17:0.3741568627450981 18:0.08169607843137255 
4000|1:0.5125588235294117 2:0.9507745098039214 3:0.9562058823529409 4:0.9548137254901957 5:0.9537647058823526 6:0.9536176470588229 7:0.9532843137254899 8:0.9543431372549017 9:0.9537647058823527 10:0.9555392156862744 11:0.9573333333333329 12:0.9566078431372544 13:0.9503137254901957 14:0.9239019607843139 15:0.8895294117647053 16:0.7828627450980392 17:0.3765098039215687 18:0.0833235294117647 
4500|1:0.5125588235294117 2:0.9516176470588229 3:0.9568627450980386 4:0.9560588235294111 5:0.9551078431372548 6:0.9558725490196076 7:0.9546078431372548 8:0.9554117647058825 9:0.9559117647058816 10:0.9573431372549015 11:0.9578921568627451 12:0.9583823529411759 13:0.9502843137254895 14:0.928627450980392 15:0.8910392156862746 16:0.7834803921568625 17:0.37749019607843143 18:0.08168627450980392 
