0|1:0.4874214876033059 2:0.49639669421487614 3:0.4999338842975205 4:0.4994462809917357 5:0.5005041322314051 6:0.4988181818181818 7:0.5004462809917352 8:0.499710743801653 9:0.5001983471074379 10:0.4997685950413221 11:0.5004462809917357 12:0.5003057851239671 13:0.5009173553719009 14:0.5011652892561984 15:0.5044710743801653 16:0.4824710743801655 17:0.2737107438016528 18:0.03788429752066116 
500|1:0.4874214876033059 2:0.004107438016528927 3:0.003743801652892563 4:0.004297520661157027 5:0.004520661157024794 6:0.004702479338842978 7:0.004702479338842978 8:0.004735537190082647 9:0.005041322314049588 10:0.005280991735537192 11:0.005421487603305786 12:0.005330578512396695 13:0.008008264462809918 14:0.01292561983471074 15:0.02394214876033058 16:0.03014876033057851 17:0.008396694214876033 18:0.0009173553719008264 
1000|1:0.4874214876033059 2:0.003933884297520663 3:0.004057851239669423 4:0.004603305785123969 5:0.004603305785123969 6:0.004826446280991737 7:0.004809917355371902 8:0.004983471074380167 9:0.005041322314049588 10:0.00553719008264463 11:0.005487603305785126 12:0.005347107438016531 13:0.008082644628099177 14:0.014082644628099173 15:0.02392561983471075 16:0.030884297520661158 17:0.008264462809917356 18:0.001834710743801653 
1500|1:0.4874214876033059 2:0.003983471074380167 3:0.0040578512396694235 4:0.004611570247933886 5:0.004735537190082646 6:0.004842975206611571 7:0.004876033057851241 8:0.004991735537190085 9:0.0052892561983471096 10:0.005479338842975209 11:0.005611570247933887 12:0.005636363636363637 13:0.008421487603305786 14:0.01424793388429752 15:0.0245206611570248 16:0.0316198347107438 17:0.008512396694214877 18:0.0013801652892561985 
2000|1:0.4874214876033059 2:0.004462809917355374 3:0.004140495867768597 4:0.00447107438016529 5:0.004801652892561985 6:0.004851239669421488 7:0.004917355371900828 8:0.005074380165289258 9:0.005173553719008266 10:0.005652892561983473 11:0.005760330578512399 12:0.005528925619834713 13:0.008090909090909093 14:0.014256198347107434 15:0.024719008264462813 16:0.030553719008264455 17:0.008760330578512398 18:0.0009256198347107438 
2500|1:0.4874214876033059 2:0.003966942148760332 3:0.004231404958677688 4:0.004438016528925621 5:0.00487603305785124 6:0.004991735537190084 7:0.0050495867768595055 8:0.005140495867768597 9:0.005264462809917357 10:0.005727272727272728 11:0.005743801652892564 12:0.005925619834710744 13:0.008727272727272728 14:0.014256198347107438 15:0.025537190082644635 16:0.030867768595041326 17:0.009404958677685949 18:0.0004628099173553719 
3000|1:0.4874214876033059 2:0.004165289256198349 3:0.004305785123966943 4:0.004727272727272728 5:0.0048099173553719015 6:0.005099173553719009 7:0.005115702479338844 8:0.005123966942148762 9:0.0053553719008264476 10:0.00566115702479339 11:0.006016528925619836 12:0.00566115702479339 13:0.009181818181818182 14:0.013867768595041319 15:0.024768595041322318 16:0.03125619834710743 17:0.010123966942148762 18:0.0009256198347107438 
3500|1:0.4874214876033059 2:0.003933884297520663 3:0.0041818181818181815 4:0.004495867768595042 5:0.0048099173553719015 6:0.004966942148760332 7:0.004752066115702481 8:0.004925619834710746 9:0.005239669421487605 10:0.005553719008264465 11:0.005685950413223143 12:0.005487603305785125 13:0.008338842975206614 14:0.01405785123966942 15:0.02481818181818182 16:0.030818181818181814 17:0.009404958677685952 18:0.0016115702479338842 
4000|1:0.4874214876033059 2:0.0042148760330578535 3:0.004 4:0.004595041322314051 5:0.004735537190082646 6:0.004851239669421489 7:0.004867768595041324 8:0.005000000000000002 9:0.005140495867768596 10:0.005652892561983472 11:0.005752066115702482 12:0.005793388429752067 13:0.008561983471074383 14:0.014140495867768594 15:0.025115702479338843 16:0.031371900826446274 17:0.008264462809917356 18:0.002297520661157025 
4500|1:0.4874214876033059 2:0.0039008264462809935 3:0.004024793388429753 4:0.004363636363636365 5:0.004495867768595042 6:0.004867768595041324 7:0.004727272727272728 8:0.005000000000000002 9:0.005057851239669423 10:0.005528925619834712 11:0.005702479338842978 12:0.005396694214876035 13:0.008487603305785124 14:0.014280991735537188 15:0.024438016528925622 16:0.031214876033057847 17:0.009355371900826446 18:0.0009256198347107438 
