0|1:0.49872400000000017 2:0.4979140000000001 3:0.49822399999999945 4:0.4998319999999998 5:0.49868399999999985 6:0.49927400000000016 7:0.49893400000000016 8:0.49920199999999965 9:0.5000120000000002 10:0.4986880000000003 11:0.4988240000000001 12:0.5001719999999998 13:0.5002140000000004 14:0.4980499999999997 15:0.5024999999999997 16:0.4620120000000001 17:0.2313120000000001 18:0.055085999999999996 19:0.004736000000000001 20:0.001 
2|1:0.49872400000000017 2:0.39917999999999976 3:0.36647399999999986 4:0.35132399999999975 5:0.33965199999999995 6:0.3345459999999997 7:0.332298 8:0.33333 9:0.3368819999999997 10:0.3414359999999993 11:0.3485560000000001 12:0.35638800000000037 13:0.3635859999999995 14:0.37193599999999993 15:0.3825780000000002 16:0.3598639999999998 17:0.1809839999999999 18:0.04587799999999999 19:0.0038439999999999998 20:0.0008 
4|1:0.49872400000000017 2:0.31481200000000004 3:0.2603239999999997 4:0.23768599999999968 5:0.22578199999999968 6:0.22002799999999945 7:0.21785199999999952 8:0.2194579999999999 9:0.22345799999999974 10:0.22949599999999962 11:0.23783199999999977 12:0.24791200000000002 13:0.25724600000000003 14:0.2690159999999998 15:0.28275200000000006 16:0.2768959999999999 17:0.14013799999999996 18:0.03518200000000001 19:0.0032640000000000004 20:0.0008 
6|1:0.49872400000000017 2:0.24358400000000002 3:0.18037400000000012 4:0.15744400000000006 5:0.14792200000000016 6:0.14456600000000006 7:0.14337400000000008 8:0.14526400000000003 9:0.1489140000000001 10:0.1541260000000001 11:0.16231199999999993 12:0.17230399999999998 13:0.18202200000000016 14:0.1946099999999999 15:0.210298 16:0.21532200000000004 17:0.10908800000000003 18:0.029078000000000003 19:0.0021579999999999998 20:0.0007 
8|1:0.49872400000000017 2:0.18881600000000023 3:0.12523 4:0.10617800000000004 5:0.10027599999999993 6:0.09843800000000007 7:0.09777800000000003 8:0.10001199999999999 9:0.103244 10:0.10745799999999998 11:0.114452 12:0.12295799999999997 13:0.13291199999999995 14:0.14648199999999992 15:0.16162799999999997 16:0.17345799999999992 17:0.086272 18:0.023539999999999995 19:0.0013679999999999999 20:0.0008 
10|1:0.49872400000000017 2:0.1490660000000001 3:0.09057799999999996 4:0.07634799999999999 5:0.07239799999999995 6:0.07190399999999998 7:0.07208600000000003 8:0.07374600000000005 9:0.07628800000000001 10:0.07991199999999998 11:0.08597000000000012 12:0.09278600000000002 13:0.10391800000000002 14:0.11666000000000007 15:0.13233599999999998 16:0.14572599999999983 17:0.07089400000000003 18:0.020251999999999996 19:0.000842 20:0.0008 
12|1:0.49872400000000017 2:0.12061999999999999 3:0.06859800000000005 4:0.05871799999999996 5:0.056647999999999976 6:0.056988 7:0.057103999999999995 8:0.05848999999999996 9:0.06044599999999997 10:0.06395800000000001 11:0.06854600000000001 12:0.07534199999999999 13:0.08481200000000001 14:0.0983 15:0.11252000000000005 16:0.12915599999999994 17:0.06562600000000005 18:0.018667999999999997 19:0.000896 20:0.0007 
14|1:0.49872400000000017 2:0.09949399999999996 3:0.05482999999999999 4:0.04836 5:0.04739799999999999 6:0.047798 7:0.04801800000000001 8:0.04923999999999998 9:0.05059599999999999 10:0.05361400000000001 11:0.05794999999999996 12:0.06349000000000002 13:0.07331999999999995 14:0.085724 15:0.10172600000000012 16:0.11861399999999993 17:0.06096000000000004 18:0.015994 19:0.001054 20:0.0008 
16|1:0.49872400000000017 2:0.08315600000000005 3:0.04580599999999997 4:0.042022000000000004 5:0.04176999999999996 6:0.04223399999999993 7:0.042485999999999975 8:0.04352599999999997 9:0.044676000000000014 10:0.04698999999999996 11:0.051049999999999984 12:0.05604 13:0.06573200000000001 14:0.07802399999999998 15:0.09533799999999999 16:0.11377000000000002 17:0.05824600000000001 18:0.015356 19:0.0013180000000000002 20:0.0008 
18|1:0.49872400000000017 2:0.06977200000000001 3:0.03971799999999998 4:0.03776799999999996 5:0.037993999999999986 6:0.03860799999999999 7:0.03866399999999998 8:0.03937199999999999 9:0.04075199999999998 10:0.042550000000000004 11:0.04617400000000001 12:0.05138400000000002 13:0.060730000000000006 14:0.07335799999999998 15:0.09033000000000001 16:0.11227599999999999 17:0.05736200000000001 18:0.014193999999999995 19:0.0013700000000000001 20:0.0007 
