0|1:0.5000859999999998 2:0.5026880000000004 3:0.4995420000000002 4:0.5004160000000001 5:0.5001340000000003 6:0.49977200000000005 7:0.49981199999999987 8:0.49983799999999995 9:0.499548 10:0.49959600000000043 11:0.49932999999999983 12:0.5002799999999998 13:0.5000459999999997 14:0.4987839999999996 15:0.4986740000000004 16:0.4473739999999998 17:0.227254 19:0.006686 18:0.061152000000000005 20:0.0023 
2|1:0.5000859999999998 2:0.4171039999999999 3:0.39613800000000016 4:0.38128799999999985 5:0.37067399999999995 6:0.36302400000000024 7:0.35934200000000005 8:0.35868000000000005 9:0.3601260000000001 10:0.36407199999999984 11:0.36896199999999973 12:0.3747540000000002 13:0.3795540000000001 14:0.38298400000000005 15:0.3864080000000003 16:0.3485300000000002 17:0.17982199999999993 19:0.005632 18:0.04960600000000001 20:0.0017000000000000001 
4|1:0.5000859999999998 2:0.344852 3:0.30901999999999996 4:0.29084200000000004 5:0.2776180000000003 6:0.26994200000000024 7:0.265578 8:0.2645300000000002 9:0.26635400000000053 10:0.2702660000000002 11:0.2761400000000002 12:0.2836980000000004 13:0.2917519999999999 14:0.2950519999999999 15:0.3021399999999998 16:0.273458 17:0.14606399999999994 19:0.004054 18:0.039229999999999994 20:0.001 
6|1:0.5000859999999998 2:0.2807660000000003 3:0.24222799999999986 4:0.2246099999999997 5:0.21304399999999965 6:0.20739799999999975 7:0.20379999999999995 8:0.2026599999999998 9:0.20449199999999987 10:0.20794199999999957 11:0.2136799999999998 12:0.22033599999999975 13:0.22736599999999987 14:0.22971599999999986 15:0.2405759999999999 16:0.22076000000000015 17:0.11508599999999998 19:0.0033679999999999995 18:0.033815999999999985 20:0.0009 
8|1:0.5000859999999998 2:0.23152200000000017 3:0.19487999999999994 4:0.17882400000000018 5:0.17022999999999994 6:0.1659620000000002 7:0.16386200000000017 8:0.1624719999999999 9:0.16397200000000012 10:0.166974 11:0.17210399999999995 12:0.17849600000000013 13:0.18381199999999986 14:0.18635600000000008 15:0.19593400000000008 16:0.1849000000000002 17:0.09691000000000001 19:0.00237 18:0.029067999999999997 20:0.0005 
10|1:0.5000859999999998 2:0.1933700000000002 3:0.16113600000000008 4:0.14924600000000013 5:0.14292000000000007 6:0.13988000000000012 7:0.137552 8:0.136846 9:0.1379839999999999 10:0.1401620000000001 11:0.14472600000000013 12:0.1497980000000001 13:0.15560799999999994 14:0.15857400000000008 15:0.16720800000000002 16:0.15902600000000006 17:0.08067 19:0.002052 18:0.025655999999999995 20:0.00030000000000000003 
12|1:0.5000859999999998 2:0.16315800000000028 3:0.13865799999999992 4:0.12958199999999986 5:0.12444200000000011 6:0.12225000000000004 7:0.12079999999999995 8:0.11999199999999997 9:0.12098400000000005 10:0.12280000000000008 11:0.12625199999999998 12:0.13088999999999995 13:0.13661200000000015 14:0.13881600000000008 15:0.144546 16:0.13928399999999994 17:0.074032 19:0.002158 18:0.022011999999999993 20:0.0001 
14|1:0.5000859999999998 2:0.13973000000000002 3:0.12216400000000008 4:0.11599400000000007 5:0.11232600000000002 6:0.11057000000000011 7:0.10939600000000001 8:0.10866800000000013 9:0.10966000000000001 10:0.11058800000000002 11:0.11369000000000004 12:0.11857400000000005 13:0.12260600000000002 14:0.12424799999999991 15:0.13165800000000003 16:0.12307400000000003 17:0.06491399999999994 19:0.0024219999999999997 18:0.018976000000000007 20:0.0004 
16|1:0.5000859999999998 2:0.12179600000000002 3:0.1112360000000001 4:0.10715399999999993 5:0.104596 6:0.10293400000000012 7:0.10176200000000002 8:0.10080400000000017 9:0.10177999999999994 10:0.10258200000000006 11:0.105466 12:0.10969200000000003 13:0.1132419999999999 14:0.11480600000000007 15:0.12184400000000001 16:0.11280199999999989 17:0.05961799999999996 19:0.002318 18:0.017364 20:0.0001 
18|1:0.5000859999999998 2:0.10723600000000007 3:0.10305200000000002 4:0.10107799999999999 5:0.09969999999999993 6:0.09775000000000009 7:0.09647799999999997 8:0.09575000000000007 9:0.09613200000000004 10:0.09735200000000006 11:0.09875000000000009 12:0.10300600000000008 13:0.105922 14:0.108722 15:0.11370199999999997 16:0.1051619999999999 17:0.05465999999999994 19:0.002264 18:0.015880000000000002 20:0.0003 
