0|1:0.5104819999999998 2:0.496094 3:0.49998400000000015 4:0.4998200000000003 5:0.5003859999999997 6:0.4998400000000004 7:0.49989200000000006 8:0.49988399999999983 9:0.49984800000000007 10:0.4997639999999998 11:0.49961999999999973 12:0.4997019999999996 13:0.500108 14:0.501372 15:0.5003980000000002 16:0.46050599999999986 18:0.064566 17:0.23676400000000003 19:0.003262 
2|1:0.5104819999999998 2:0.41173600000000005 3:0.39564600000000016 4:0.3803959999999998 5:0.3692540000000001 6:0.36180400000000007 7:0.3577139999999996 8:0.3571059999999999 9:0.358576 10:0.3629919999999998 11:0.36706999999999995 12:0.3738020000000001 13:0.3776080000000001 14:0.3842440000000001 15:0.3876120000000002 16:0.35820600000000014 18:0.048184000000000005 17:0.18982799999999994 19:0.003054 
4|1:0.5104819999999998 2:0.3427459999999998 3:0.3104599999999999 4:0.28857800000000045 5:0.27667400000000025 6:0.26793200000000034 7:0.2638600000000005 8:0.262808 9:0.263918 10:0.2687160000000004 11:0.2738560000000003 12:0.28208000000000055 13:0.2885220000000001 14:0.2966579999999999 15:0.3032979999999998 16:0.28011599999999987 18:0.03884400000000001 17:0.15383599999999997 19:0.00263 
6|1:0.5104819999999998 2:0.28248800000000013 3:0.24405399999999997 4:0.22206999999999977 5:0.21078199999999989 6:0.2038019999999999 7:0.20132600000000003 8:0.20022199999999996 9:0.20163800000000007 10:0.20543999999999993 11:0.20976799999999993 12:0.21741199999999974 13:0.22525999999999974 14:0.23347399999999988 15:0.239384 16:0.22311000000000025 18:0.031790000000000006 17:0.12309999999999997 19:0.00221 
8|1:0.5104819999999998 2:0.23179199999999986 3:0.19451400000000013 4:0.175778 5:0.16702200000000028 6:0.16205400000000028 7:0.16018600000000016 8:0.15891800000000023 9:0.1606200000000002 10:0.16324200000000003 11:0.16721399999999995 12:0.17395000000000008 13:0.18035599999999993 14:0.18687400000000018 15:0.19281600000000007 16:0.17963999999999997 18:0.025434 17:0.10332399999999994 19:0.002052 
10|1:0.5104819999999998 2:0.19244199999999997 3:0.1601700000000002 4:0.14544200000000007 5:0.13871599999999995 6:0.13490000000000008 7:0.13358999999999985 8:0.13264000000000004 9:0.13351800000000003 10:0.13593799999999995 11:0.13901200000000014 12:0.14482000000000012 13:0.15069400000000008 14:0.15696400000000005 15:0.163942 16:0.152316 18:0.021914000000000006 17:0.08814400000000001 19:0.0019460000000000002 
12|1:0.5104819999999998 2:0.16301000000000024 3:0.135666 4:0.12506600000000007 5:0.11980200000000014 6:0.11728600000000003 7:0.11570000000000001 8:0.11526799999999998 9:0.11579600000000004 10:0.11771599999999999 11:0.12038000000000015 12:0.12578000000000014 13:0.13091 14:0.13555599999999993 15:0.14280399999999996 16:0.13612799999999986 18:0.020106 17:0.07165600000000001 19:0.001894 
14|1:0.5104819999999998 2:0.13916400000000007 3:0.1192400000000001 4:0.11174999999999997 5:0.107734 6:0.10537400000000004 7:0.10392800000000005 8:0.10348600000000006 9:0.10381200000000011 10:0.10540400000000004 11:0.10722400000000001 12:0.11280400000000003 13:0.11622400000000009 14:0.12088799999999995 15:0.12809800000000002 16:0.11997199999999994 18:0.017148 17:0.06394799999999999 19:0.001528 
16|1:0.5104819999999998 2:0.11999200000000003 3:0.10693400000000007 4:0.10288400000000007 5:0.09941599999999996 6:0.09756000000000001 7:0.09619200000000006 8:0.09571400000000001 9:0.09576199999999992 10:0.09722999999999993 11:0.09874799999999995 12:0.10312600000000006 13:0.10660400000000002 14:0.11210800000000004 15:0.11823999999999994 16:0.11163999999999993 18:0.015771999999999998 17:0.054854 19:0.00137 
18|1:0.5104819999999998 2:0.10498799999999998 3:0.0987280000000001 4:0.09637000000000005 5:0.09359000000000002 6:0.09178799999999997 7:0.090322 8:0.08999599999999998 9:0.0897779999999999 10:0.09091799999999997 11:0.09286799999999999 12:0.09613000000000002 13:0.10034399999999995 14:0.10425600000000006 15:0.1098800000000001 16:0.10719199999999984 18:0.013772000000000003 17:0.050120000000000005 19:0.001158 
20|1:0.5104819999999998 2:0.09297400000000001 3:0.09286799999999991 4:0.09262199999999995 5:0.08988199999999999 6:0.0883740000000001 7:0.08680799999999993 8:0.08641400000000009 9:0.08629400000000009 10:0.08700800000000006 11:0.08809999999999998 12:0.09164200000000002 13:0.095554 14:0.09872200000000003 15:0.10430400000000001 16:0.10167399999999997 18:0.013934000000000004 17:0.04668600000000002 19:0.001158 
22|1:0.5104819999999998 2:0.08503400000000007 3:0.08882799999999993 4:0.08963999999999993 5:0.08702200000000007 6:0.0856620000000001 7:0.08418800000000001 8:0.08349200000000007 9:0.08334799999999995 10:0.08412200000000003 11:0.08504199999999995 12:0.0879820000000001 13:0.09151199999999995 14:0.09543800000000005 15:0.10028000000000001 16:0.0972999999999999 18:0.011974000000000004 17:0.043174 19:0.001316 
24|1:0.5104819999999998 2:0.077196 3:0.08555399999999994 4:0.086886 5:0.08455399999999998 6:0.083316 7:0.08176600000000002 8:0.08094600000000002 9:0.08069999999999995 10:0.08126200000000011 11:0.08199999999999999 12:0.08500599999999996 13:0.08704600000000007 14:0.09047399999999998 15:0.09438199999999998 16:0.09397599999999992 18:0.010834 17:0.04048799999999998 19:0.001316 
26|1:0.5104819999999998 2:0.07150399999999994 3:0.08335200000000005 4:0.08511400000000006 5:0.08309400000000002 6:0.08162400000000003 7:0.08012400000000006 8:0.07909999999999993 9:0.07863400000000001 10:0.07927800000000002 11:0.08009000000000001 12:0.08292400000000003 13:0.08482800000000007 14:0.08760999999999994 15:0.09305399999999998 16:0.09209599999999998 18:0.011442000000000003 17:0.03733600000000001 19:0.00137 
28|1:0.5104819999999998 2:0.06656800000000003 3:0.081604 4:0.08421000000000006 5:0.08198799999999998 6:0.080466 7:0.07882399999999998 8:0.07814199999999998 9:0.07754799999999998 10:0.07788999999999999 11:0.07850400000000006 12:0.08101999999999993 13:0.08299000000000001 14:0.08633600000000004 15:0.09119399999999996 16:0.08915600000000005 18:0.010388000000000003 17:0.03701199999999999 19:0.0014199999999999998 
30|1:0.5104819999999998 2:0.062290000000000026 3:0.08029199999999999 4:0.08261800000000002 5:0.08066600000000007 6:0.07928799999999998 7:0.077574 8:0.07668199999999994 9:0.07604399999999994 10:0.07614400000000002 11:0.07690000000000004 12:0.07962800000000005 13:0.08084199999999993 14:0.08421799999999992 15:0.08841800000000004 16:0.08800399999999996 18:0.010516000000000001 17:0.036429999999999976 19:0.001316 
32|1:0.5104819999999998 2:0.05979799999999998 3:0.07915799999999994 4:0.08191600000000002 5:0.07999400000000005 6:0.07862799999999996 7:0.07695200000000003 8:0.07615599999999999 9:0.07552799999999991 10:0.075498 11:0.07610999999999996 12:0.07868400000000002 13:0.08004199999999999 14:0.08319399999999996 15:0.08751799999999992 16:0.08725399999999987 18:0.009204000000000002 17:0.03698399999999998 19:0.00121 
34|1:0.5104819999999998 2:0.057819999999999996 3:0.07918599999999998 4:0.08150000000000003 5:0.07983799999999999 6:0.07847200000000007 7:0.07696599999999995 8:0.07588399999999991 9:0.07556999999999998 10:0.07516199999999999 11:0.07548400000000004 12:0.07849799999999997 13:0.07988999999999997 14:0.08234400000000001 15:0.08839 16:0.08685199999999994 18:0.010094 17:0.03680199999999999 19:0.001528 
