0|1:0.1966794117647063 2:0.20566411764705925 3:0.2050011764705888 4:0.20564352941176503 5:0.20486529411764748 6:0.20503411764705926 7:0.20585764705882392 8:0.2053758823529416 9:0.2053882352941181 10:0.20531823529411802 11:0.204852941176471 12:0.205412941176471 13:0.20570117647058858 14:0.20493941176470637 15:0.20839823529411816 16:0.18836176470588267 17:0.09696647058823547 18:0.026002941176470645 
10|1:0.1966794117647063 2:0.07626705882352955 3:0.0334641176470589 4:0.019221176470588276 5:0.013538823529411784 6:0.010887058823529434 7:0.009845294117647075 8:0.009281176470588248 9:0.008634705882352954 10:0.008844705882352958 11:0.008651176470588245 12:0.008577058823529425 13:0.008605882352941192 14:0.00910000000000001 15:0.008865294117647072 16:0.009145294117647071 17:0.0032076470588235373 18:0.0013464705882352973 
20|1:0.1966794117647063 2:0.046451176470588336 3:0.01704705882352944 4:0.010001764705882366 5:0.007312941176470599 6:0.005278823529411774 7:0.004587058823529422 8:0.004055882352941188 9:0.0036564705882353044 10:0.0036276470588235397 11:0.0033352941176470682 12:0.003347647058823539 13:0.003364117647058833 14:0.0033682352941176567 15:0.0039652941176470695 16:0.003528823529411774 17:0.0010088235294117669 18:0.00011529411764705907 
30|1:0.1966794117647063 2:0.03301529411764713 3:0.012950000000000015 4:0.008194117647058838 5:0.005834705882352951 6:0.004080588235294129 7:0.0034423529411764806 8:0.0030676470588235382 9:0.0028000000000000078 10:0.0026600000000000074 11:0.0025900000000000072 12:0.0024788235294117716 13:0.002610588235294125 14:0.002795882352941184 15:0.0028658823529411842 16:0.0024417647058823594 17:0.0012147058823529437 18:0.0005764705882352954 
40|1:0.1966794117647063 2:0.025862941176470644 3:0.011582941176470608 4:0.0074364705882353065 5:0.005282941176470598 6:0.0036688235294117747 7:0.0029729411764705966 8:0.0027217647058823606 9:0.002421176470588242 10:0.0024541176470588306 11:0.002178235294117653 12:0.0020835294117647115 13:0.002190588235294124 14:0.002692941176470596 15:0.002923529411764714 16:0.0019394117647058872 17:0.001659411764705886 18:0.0 
50|1:0.1966794117647063 2:0.021275882352941217 3:0.010635882352941193 4:0.0069711764705882445 5:0.004895882352941185 6:0.003343529411764715 7:0.0026476470588235367 8:0.0024623529411764776 9:0.0022647058823529473 10:0.002198823529411771 11:0.002079411764705888 12:0.0018900000000000052 13:0.0018776470588235345 14:0.0018776470588235345 15:0.0021823529411764764 16:0.0016511764705882392 17:0.0010500000000000023 18:0.00023058823529411814 
60|1:0.1966794117647063 2:0.018714705882352977 3:0.010450588235294125 4:0.006715882352941186 5:0.004813529411764714 6:0.0032570588235294206 7:0.0026352941176470664 8:0.0024088235294117714 9:0.002170000000000006 10:0.0021041176470588292 11:0.001972352941176476 12:0.0017994117647058873 13:0.0018529411764705932 14:0.0019929411764705936 15:0.0021411764705882414 16:0.0017829411764705926 17:0.0010952941176470608 18:0.0 
70|1:0.1966794117647063 2:0.017364117647058867 3:0.009532352941176483 4:0.006419411764705892 5:0.0045211764705882455 6:0.0030347058823529498 7:0.002458235294117654 8:0.0022111764705882416 9:0.002017647058823535 10:0.0019476470588235349 11:0.0017582352941176518 12:0.0016470588235294162 13:0.0015935294117647102 14:0.001675882352941181 15:0.0021082352941176525 16:0.001832352941176475 17:0.0002800000000000006 18:0.0 
80|1:0.1966794117647063 2:0.016664117647058857 3:0.00931823529411766 4:0.006192941176470596 5:0.004467647058823539 6:0.0029935294117647143 7:0.0023964705882353007 8:0.002194705882352947 9:0.0020547058823529468 10:0.0018158823529411815 11:0.0017623529411764753 12:0.0016100000000000044 13:0.0015935294117647102 14:0.0018858823529411817 15:0.0019311764705882406 16:0.0013176470588235323 17:0.0007247058823529426 18:0.0 
90|1:0.1966794117647063 2:0.015836470588235323 3:0.008997058823529424 4:0.005970588235294126 5:0.004183529411764717 6:0.002754705882352949 7:0.0023058823529411828 8:0.0020629411764705938 9:0.0018364705882352994 10:0.0017458823529411815 11:0.0017417647058823576 12:0.0015194117647058867 13:0.0015235294117647102 14:0.0015441176470588278 15:0.0021535294117647117 16:0.001671764705882357 17:0.0006505882352941189 18:0.0 
100|1:0.1966794117647063 2:0.015412352941176495 3:0.008935294117647069 4:0.006032352941176479 5:0.004200000000000012 6:0.0027752941176470668 7:0.0023182352941176535 8:0.001972352941176476 9:0.0018941176470588287 10:0.0017294117647058873 11:0.0016388235294117692 12:0.001630588235294122 13:0.001605882352941181 14:0.0016264705882352984 15:0.0019435294117647107 16:0.0015400000000000038 17:0.0002058823529411769 18:0.0 
110|1:0.1966794117647063 2:0.014687647058823559 3:0.008601764705882364 4:0.005863529411764714 5:0.004039411764705894 6:0.002635294117647066 7:0.0020917647058823585 8:0.0019682352941176526 9:0.0017623529411764755 10:0.0015770588235294162 11:0.0014988235294117688 12:0.0014452941176470628 13:0.0014288235294117688 14:0.0013835294117647094 15:0.0019147058823529462 16:0.0016923529411764747 17:0.0008894117647058842 18:0.0 
120|1:0.1966794117647063 2:0.014267647058823552 3:0.008416470588235305 4:0.005789411764705892 5:0.003961176470588247 6:0.0026311764705882427 7:0.0021123529411764762 8:0.0018982352941176522 9:0.0017994117647058873 10:0.00165117647058824 11:0.0016058823529411807 12:0.0014041176470588272 13:0.0016058823529411807 14:0.00132588235294118 15:0.0018200000000000046 16:0.0013876470588235327 17:0.0004035294117647067 18:0.0 
130|1:0.1966794117647063 2:0.013872352941176492 3:0.008424705882352949 4:0.005793529411764715 5:0.004006470588235306 6:0.0026147058823529487 7:0.002132941176470594 8:0.0019064705882352996 9:0.0017870588235294168 10:0.00165117647058824 11:0.0014823529411764746 12:0.001486470588235298 13:0.00145352941176471 14:0.0013176470588235332 15:0.0017664705882352988 16:0.0018982352941176517 17:0.0004035294117647067 18:0.00023058823529411814 
140|1:0.1966794117647063 2:0.01351823529411767 3:0.008260000000000012 4:0.005793529411764716 5:0.003998235294117658 6:0.0026476470588235363 7:0.0022276470588235356 8:0.0019394117647058876 9:0.0018364705882352992 10:0.0015976470588235337 11:0.00152352941176471 12:0.0016058823529411807 13:0.0014905882352941216 14:0.0016058823529411807 15:0.0015029411764705923 16:0.001708823529411769 17:0.00020176470588235336 18:0.0 
